sampleID,fpi,tissue,p,p.lab,TCGA
TCGA-43-A56U-01,0.151828736474825,Tumor,0.00103915468001525,0.001,LUSC
TCGA-39-5037-01,-0.387565918332551,Tumor,0.00103915468001525,0.001,LUSC
TCGA-77-8148-01,-0.513532350402017,Tumor,0.00103915468001525,0.001,LUSC
TCGA-60-2695-01,-0.694558700201155,Tumor,0.00103915468001525,0.001,LUSC
TCGA-18-3421-01,0.0936910437333838,Tumor,0.00103915468001525,0.001,LUSC
TCGA-56-6546-01,-0.930360068342939,Tumor,0.00103915468001525,0.001,LUSC
TCGA-43-A56V-01,1.41618795182328,Tumor,0.00103915468001525,0.001,LUSC
TCGA-39-5022-01,0.905018158621095,Tumor,0.00103915468001525,0.001,LUSC
TCGA-22-5479-01,1.06824155848465,Tumor,0.00103915468001525,0.001,LUSC
TCGA-56-A4BY-01,0.568938606604085,Tumor,0.00103915468001525,0.001,LUSC
TCGA-37-4132-01,-0.300739480734797,Tumor,0.00103915468001525,0.001,LUSC
TCGA-60-2713-01,-0.647149673265739,Tumor,0.00103915468001525,0.001,LUSC
TCGA-18-3415-01,0.8724963944974,Tumor,0.00103915468001525,0.001,LUSC
TCGA-85-6561-01,1.98032527385954,Tumor,0.00103915468001525,0.001,LUSC
TCGA-O2-A52V-01,0.926355379897854,Tumor,0.00103915468001525,0.001,LUSC
TCGA-22-1005-01,0.988041419000234,Tumor,0.00103915468001525,0.001,LUSC
TCGA-85-8288-01,-0.612357656281613,Tumor,0.00103915468001525,0.001,LUSC
TCGA-66-2789-01,0.87001010823126,Tumor,0.00103915468001525,0.001,LUSC
TCGA-85-8351-01,-0.0943742912435852,Tumor,0.00103915468001525,0.001,LUSC
TCGA-85-8277-01,-0.712634462183713,Tumor,0.00103915468001525,0.001,LUSC
TCGA-77-8143-01,-0.0937405742138459,Tumor,0.00103915468001525,0.001,LUSC
TCGA-22-4605-01,2.60827621641568,Tumor,0.00103915468001525,0.001,LUSC
TCGA-18-3411-01,-0.0755192287344653,Tumor,0.00103915468001525,0.001,LUSC
TCGA-39-5036-01,0.483000103731453,Tumor,0.00103915468001525,0.001,LUSC
TCGA-77-8009-01,-0.787910538944602,Tumor,0.00103915468001525,0.001,LUSC
TCGA-33-4583-01,-0.408252014228611,Tumor,0.00103915468001525,0.001,LUSC
TCGA-56-6545-01,-0.301011752403698,Tumor,0.00103915468001525,0.001,LUSC
TCGA-34-2608-01,2.04620172986872,Tumor,0.00103915468001525,0.001,LUSC
TCGA-O2-A5IB-01,-0.946166701511543,Tumor,0.00103915468001525,0.001,LUSC
TCGA-22-4613-01,-0.3639777760886,Tumor,0.00103915468001525,0.001,LUSC
TCGA-22-4596-01,0.908200110626882,Tumor,0.00103915468001525,0.001,LUSC
TCGA-34-8455-01,1.50739563071947,Tumor,0.00103915468001525,0.001,LUSC
TCGA-22-5480-01,-0.911413360728544,Tumor,0.00103915468001525,0.001,LUSC
TCGA-77-8128-01,-0.154024547442116,Tumor,0.00103915468001525,0.001,LUSC
TCGA-51-4081-01,0.706827338491339,Tumor,0.00103915468001525,0.001,LUSC
TCGA-66-2793-01,-1.39682540874854,Tumor,0.00103915468001525,0.001,LUSC
TCGA-56-7223-01,-1.12514728202918,Tumor,0.00103915468001525,0.001,LUSC
TCGA-77-6843-01,-1.16953563529447,Tumor,0.00103915468001525,0.001,LUSC
TCGA-94-7943-01,0.999663676926115,Tumor,0.00103915468001525,0.001,LUSC
TCGA-46-3766-01,1.34834091073574,Tumor,0.00103915468001525,0.001,LUSC
TCGA-33-4533-01,-0.915858638492856,Tumor,0.00103915468001525,0.001,LUSC
TCGA-60-2711-01,-0.367116938292067,Tumor,0.00103915468001525,0.001,LUSC
TCGA-46-3769-01,-0.135327647874263,Tumor,0.00103915468001525,0.001,LUSC
TCGA-34-8456-01,0.171111500601159,Tumor,0.00103915468001525,0.001,LUSC
TCGA-18-4086-01,-0.740812346030003,Tumor,0.00103915468001525,0.001,LUSC
TCGA-66-2795-01,0.097011975523902,Tumor,0.00103915468001525,0.001,LUSC
TCGA-33-4547-01,0.41052307282701,Tumor,0.00103915468001525,0.001,LUSC
TCGA-NK-A5CT-01,-0.340637420848147,Tumor,0.00103915468001525,0.001,LUSC
TCGA-39-5024-01,1.3346934606109,Tumor,0.00103915468001525,0.001,LUSC
TCGA-85-8582-01,0.303810579607523,Tumor,0.00103915468001525,0.001,LUSC
TCGA-43-8118-01,-0.999935327178203,Tumor,0.00103915468001525,0.001,LUSC
TCGA-85-8350-01,0.296766705280788,Tumor,0.00103915468001525,0.001,LUSC
TCGA-98-A539-01,0.683663974328698,Tumor,0.00103915468001525,0.001,LUSC
TCGA-O2-A52S-01,-1.20041581612175,Tumor,0.00103915468001525,0.001,LUSC
TCGA-77-7335-01,-0.746831816296758,Tumor,0.00103915468001525,0.001,LUSC
TCGA-77-8138-01,2.08381448165967,Tumor,0.00103915468001525,0.001,LUSC
TCGA-21-5783-01,-0.33013767426778,Tumor,0.00103915468001525,0.001,LUSC
TCGA-34-5236-01,0.434337839375211,Tumor,0.00103915468001525,0.001,LUSC
TCGA-63-A5MU-01,1.29412047825884,Tumor,0.00103915468001525,0.001,LUSC
TCGA-O2-A52W-01,-0.708669737114947,Tumor,0.00103915468001525,0.001,LUSC
TCGA-21-1075-01,-0.797490507661052,Tumor,0.00103915468001525,0.001,LUSC
TCGA-56-7582-01,-0.244980562778743,Tumor,0.00103915468001525,0.001,LUSC
TCGA-85-6560-01,-1.09303791749238,Tumor,0.00103915468001525,0.001,LUSC
TCGA-98-8022-01,0.342577397430098,Tumor,0.00103915468001525,0.001,LUSC
TCGA-46-6026-01,-0.87270963324677,Tumor,0.00103915468001525,0.001,LUSC
TCGA-22-5473-01,0.527132558803002,Tumor,0.00103915468001525,0.001,LUSC
TCGA-21-1079-01,-0.579334587464663,Tumor,0.00103915468001525,0.001,LUSC
TCGA-NC-A5HJ-01,-0.956006287569973,Tumor,0.00103915468001525,0.001,LUSC
TCGA-68-A59I-01,1.3917890597916,Tumor,0.00103915468001525,0.001,LUSC
TCGA-22-5481-01,-2.40208845380842,Tumor,0.00103915468001525,0.001,LUSC
TCGA-66-2769-01,0.0241895586973653,Tumor,0.00103915468001525,0.001,LUSC
TCGA-77-7338-01,0.379764463657904,Tumor,0.00103915468001525,0.001,LUSC
TCGA-51-6867-01,-0.30101200896731,Tumor,0.00103915468001525,0.001,LUSC
TCGA-22-5489-01,-0.260206465376859,Tumor,0.00103915468001525,0.001,LUSC
TCGA-33-AASJ-01,-1.08179310756186,Tumor,0.00103915468001525,0.001,LUSC
TCGA-22-0944-01,-0.466987268080817,Tumor,0.00103915468001525,0.001,LUSC
TCGA-77-8156-01,-1.11825254132268,Tumor,0.00103915468001525,0.001,LUSC
TCGA-77-8153-01,-1.32599455051664,Tumor,0.00103915468001525,0.001,LUSC
TCGA-66-2727-01,0.273075607684038,Tumor,0.00103915468001525,0.001,LUSC
TCGA-98-A53C-01,-0.560572903955666,Tumor,0.00103915468001525,0.001,LUSC
TCGA-22-0940-01,0.478631035840142,Tumor,0.00103915468001525,0.001,LUSC
TCGA-90-7964-01,1.4567523540623,Tumor,0.00103915468001525,0.001,LUSC
TCGA-58-8393-01,1.31140336781629,Tumor,0.00103915468001525,0.001,LUSC
TCGA-63-A5MS-01,-1.39022819373299,Tumor,0.00103915468001525,0.001,LUSC
TCGA-77-A5GF-01,-0.150170583681928,Tumor,0.00103915468001525,0.001,LUSC
TCGA-21-1080-01,-0.834661015781095,Tumor,0.00103915468001525,0.001,LUSC
TCGA-43-7658-01,-1.24255405278126,Tumor,0.00103915468001525,0.001,LUSC
TCGA-21-1083-01,-0.19026555059384,Tumor,0.00103915468001525,0.001,LUSC
TCGA-66-2755-01,0.589750117089743,Tumor,0.00103915468001525,0.001,LUSC
TCGA-O2-A52N-01,-0.0892468039885894,Tumor,0.00103915468001525,0.001,LUSC
TCGA-22-4607-01,0.540072760752275,Tumor,0.00103915468001525,0.001,LUSC
TCGA-43-2578-01,0.262674566526708,Tumor,0.00103915468001525,0.001,LUSC
TCGA-33-6738-01,1.33506019822755,Tumor,0.00103915468001525,0.001,LUSC
TCGA-63-A5MP-01,0.549544975571456,Tumor,0.00103915468001525,0.001,LUSC
TCGA-33-4589-01,-0.130823433188783,Tumor,0.00103915468001525,0.001,LUSC
TCGA-85-7844-01,0.0876998154135709,Tumor,0.00103915468001525,0.001,LUSC
TCGA-18-4721-01,0.177812423445588,Tumor,0.00103915468001525,0.001,LUSC
TCGA-66-2765-01,0.118049212278083,Tumor,0.00103915468001525,0.001,LUSC
TCGA-56-7730-01,-1.35926305969739,Tumor,0.00103915468001525,0.001,LUSC
TCGA-63-A5MT-01,-0.0126987809759528,Tumor,0.00103915468001525,0.001,LUSC
TCGA-66-2737-01,1.21396471449144,Tumor,0.00103915468001525,0.001,LUSC
TCGA-22-5492-01,1.71347569175264,Tumor,0.00103915468001525,0.001,LUSC
TCGA-56-8082-01,0.596220594444359,Tumor,0.00103915468001525,0.001,LUSC
TCGA-NC-A5HD-01,-1.88565910993477,Tumor,0.00103915468001525,0.001,LUSC
TCGA-85-8048-01,-0.0366872974187236,Tumor,0.00103915468001525,0.001,LUSC
TCGA-96-7544-01,1.56158673196506,Tumor,0.00103915468001525,0.001,LUSC
TCGA-21-1077-01,-0.10718954368228,Tumor,0.00103915468001525,0.001,LUSC
TCGA-L3-A524-01,-1.87181219090587,Tumor,0.00103915468001525,0.001,LUSC
TCGA-66-2766-01,-0.5034963978754,Tumor,0.00103915468001525,0.001,LUSC
TCGA-56-8622-01,1.22646440300424,Tumor,0.00103915468001525,0.001,LUSC
TCGA-85-7950-01,0.663835471517037,Tumor,0.00103915468001525,0.001,LUSC
TCGA-NC-A5HG-01,-0.776998301668702,Tumor,0.00103915468001525,0.001,LUSC
TCGA-56-A4ZJ-01,0.162947428686578,Tumor,0.00103915468001525,0.001,LUSC
TCGA-34-A5IX-01,-0.179442053630236,Tumor,0.00103915468001525,0.001,LUSC
TCGA-58-8387-01,-0.354534652743315,Tumor,0.00103915468001525,0.001,LUSC
TCGA-94-8490-01,-0.603772084387457,Tumor,0.00103915468001525,0.001,LUSC
TCGA-60-2725-01,-0.497396220116865,Tumor,0.00103915468001525,0.001,LUSC
TCGA-85-7697-01,0.224100565707974,Tumor,0.00103915468001525,0.001,LUSC
TCGA-51-4080-01,-0.872000394273399,Tumor,0.00103915468001525,0.001,LUSC
TCGA-66-2781-01,-0.602816356260412,Tumor,0.00103915468001525,0.001,LUSC
TCGA-77-7139-01,-0.662732175799814,Tumor,0.00103915468001525,0.001,LUSC
TCGA-58-8392-01,-0.208953114059104,Tumor,0.00103915468001525,0.001,LUSC
TCGA-18-3407-01,1.22758769937073,Tumor,0.00103915468001525,0.001,LUSC
TCGA-LA-A446-01,0.340480705486679,Tumor,0.00103915468001525,0.001,LUSC
TCGA-96-8169-01,2.43591811056175,Tumor,0.00103915468001525,0.001,LUSC
TCGA-77-7140-01,-1.18671921174305,Tumor,0.00103915468001525,0.001,LUSC
TCGA-18-3417-01,-0.799485807512215,Tumor,0.00103915468001525,0.001,LUSC
TCGA-33-A4WN-01,-0.646025410101799,Tumor,0.00103915468001525,0.001,LUSC
TCGA-18-3419-01,-0.0369477081027399,Tumor,0.00103915468001525,0.001,LUSC
TCGA-94-7033-01,-0.153977123326295,Tumor,0.00103915468001525,0.001,LUSC
TCGA-85-A513-01,-0.277992486615296,Tumor,0.00103915468001525,0.001,LUSC
TCGA-60-2709-01,0.273514966358026,Tumor,0.00103915468001525,0.001,LUSC
TCGA-39-5030-01,-0.206278432252918,Tumor,0.00103915468001525,0.001,LUSC
TCGA-60-2696-01,0.524375131642505,Tumor,0.00103915468001525,0.001,LUSC
TCGA-66-2773-01,0.911018491167254,Tumor,0.00103915468001525,0.001,LUSC
TCGA-63-A5MM-01,0.465151863393059,Tumor,0.00103915468001525,0.001,LUSC
TCGA-58-A46L-01,-1.75727111525306,Tumor,0.00103915468001525,0.001,LUSC
TCGA-39-5040-01,-2.9349099815426,Tumor,0.00103915468001525,0.001,LUSC
TCGA-98-A53I-01,0.189072952737615,Tumor,0.00103915468001525,0.001,LUSC
TCGA-92-7340-01,0.300910364147603,Tumor,0.00103915468001525,0.001,LUSC
TCGA-85-8287-01,-0.819390491089387,Tumor,0.00103915468001525,0.001,LUSC
TCGA-60-2706-01,1.47479166149057,Tumor,0.00103915468001525,0.001,LUSC
TCGA-63-5131-01,0.477670424034102,Tumor,0.00103915468001525,0.001,LUSC
TCGA-85-8070-01,-0.283710307419975,Tumor,0.00103915468001525,0.001,LUSC
TCGA-L3-A4E7-01,1.3981762959369,Tumor,0.00103915468001525,0.001,LUSC
TCGA-56-8083-01,-3.26610769488877,Tumor,0.00103915468001525,0.001,LUSC
TCGA-94-8035-01,-0.504735855382266,Tumor,0.00103915468001525,0.001,LUSC
TCGA-34-5231-01,-0.184412744341871,Tumor,0.00103915468001525,0.001,LUSC
TCGA-33-4587-01,-0.72160999934155,Tumor,0.00103915468001525,0.001,LUSC
TCGA-85-A510-01,-2.90678456445184,Tumor,0.00103915468001525,0.001,LUSC
TCGA-37-A5EN-01,-0.899889887237566,Tumor,0.00103915468001525,0.001,LUSC
TCGA-43-6143-01,0.499774846989032,Tumor,0.00103915468001525,0.001,LUSC
TCGA-85-8664-01,-1.40806192426822,Tumor,0.00103915468001525,0.001,LUSC
TCGA-66-2778-01,0.384181253572857,Tumor,0.00103915468001525,0.001,LUSC
TCGA-85-8049-01,2.47694746268446,Tumor,0.00103915468001525,0.001,LUSC
TCGA-63-7020-01,1.66008843255033,Tumor,0.00103915468001525,0.001,LUSC
TCGA-NC-A5HQ-01,-0.591597825378076,Tumor,0.00103915468001525,0.001,LUSC
TCGA-96-7545-01,-0.117115158278009,Tumor,0.00103915468001525,0.001,LUSC
TCGA-66-2791-01,0.991398482994137,Tumor,0.00103915468001525,0.001,LUSC
TCGA-66-2788-01,1.45958807957381,Tumor,0.00103915468001525,0.001,LUSC
TCGA-22-5483-01,0.257454427796274,Tumor,0.00103915468001525,0.001,LUSC
TCGA-34-5927-01,-0.0782484270808222,Tumor,0.00103915468001525,0.001,LUSC
TCGA-68-7756-01,1.99279277970458,Tumor,0.00103915468001525,0.001,LUSC
TCGA-92-8064-01,1.02018566452213,Tumor,0.00103915468001525,0.001,LUSC
TCGA-79-5596-01,0.470283364283388,Tumor,0.00103915468001525,0.001,LUSC
TCGA-66-2787-01,-2.83818892268378,Tumor,0.00103915468001525,0.001,LUSC
TCGA-56-8624-01,-1.15920361010652,Tumor,0.00103915468001525,0.001,LUSC
TCGA-56-8628-01,0.62045643567737,Tumor,0.00103915468001525,0.001,LUSC
TCGA-18-3416-01,-1.33208790905229,Tumor,0.00103915468001525,0.001,LUSC
TCGA-68-7755-01,-0.224377866893707,Tumor,0.00103915468001525,0.001,LUSC
TCGA-21-5787-01,1.34640272026821,Tumor,0.00103915468001525,0.001,LUSC
TCGA-77-6844-01,1.31471752487705,Tumor,0.00103915468001525,0.001,LUSC
TCGA-18-3414-01,1.13986212306785,Tumor,0.00103915468001525,0.001,LUSC
TCGA-33-4587-11,-1.20211656981374,Normal,0.00103915468001525,0.001,LUSC
TCGA-34-7107-11,0.253650618054308,Normal,0.00103915468001525,0.001,LUSC
TCGA-77-7337-11,-0.305788260266499,Normal,0.00103915468001525,0.001,LUSC
TCGA-58-8386-11,-1.13687287808455,Normal,0.00103915468001525,0.001,LUSC
TCGA-22-4593-11,-0.258819607257326,Normal,0.00103915468001525,0.001,LUSC
TCGA-33-6737-11,0.111960628301144,Normal,0.00103915468001525,0.001,LUSC
TCGA-22-5491-11,-1.06592384177296,Normal,0.00103915468001525,0.001,LUSC
TCGA-43-3394-11,0.0325121885455527,Normal,0.00103915468001525,0.001,LUSC
TCGA-77-8008-11,-0.650797318678739,Normal,0.00103915468001525,0.001,LUSC
TCGA-22-4609-11,-1.11721371272815,Normal,0.00103915468001525,0.001,LUSC
TCGA-77-7335-11,-0.182403178962522,Normal,0.00103915468001525,0.001,LUSC
TCGA-77-7138-11,-0.283058364511495,Normal,0.00103915468001525,0.001,LUSC
TCGA-56-8623-11,-0.579738275070164,Normal,0.00103915468001525,0.001,LUSC
TCGA-56-7823-11,0.416093383392467,Normal,0.00103915468001525,0.001,LUSC
TCGA-56-7582-11,-0.0148313698451514,Normal,0.00103915468001525,0.001,LUSC
TCGA-51-4081-11,-1.06588709801014,Normal,0.00103915468001525,0.001,LUSC
TCGA-77-7338-11,-0.344658690226474,Normal,0.00103915468001525,0.001,LUSC
TCGA-22-5481-11,-0.0520607276023077,Normal,0.00103915468001525,0.001,LUSC
TCGA-43-7658-11,-0.00292623711220162,Normal,0.00103915468001525,0.001,LUSC
TCGA-22-5489-11,0.0623208068050301,Normal,0.00103915468001525,0.001,LUSC
TCGA-51-4080-11,-0.399289146843626,Normal,0.00103915468001525,0.001,LUSC
TCGA-43-6647-11,-0.589194857540183,Normal,0.00103915468001525,0.001,LUSC
TCGA-39-5040-11,-1.98506068832892,Normal,0.00103915468001525,0.001,LUSC
TCGA-92-7340-11,0.309535174566919,Normal,0.00103915468001525,0.001,LUSC
TCGA-43-6773-11,0.155360531822622,Normal,0.00103915468001525,0.001,LUSC
TCGA-43-5670-11,0.666485658941617,Normal,0.00103915468001525,0.001,LUSC
TCGA-43-6143-11,-0.901100423925837,Normal,0.00103915468001525,0.001,LUSC
TCGA-60-2709-11,-1.50773607644422,Normal,0.00103915468001525,0.001,LUSC
TCGA-22-5483-11,-0.578766284721306,Normal,0.00103915468001525,0.001,LUSC
TCGA-77-8007-11,-1.29706804789298,Normal,0.00103915468001525,0.001,LUSC
TCGA-22-5478-11,-0.634482820297129,Normal,0.00103915468001525,0.001,LUSC
TCGA-77-7142-11,-0.116147909917111,Normal,0.00103915468001525,0.001,LUSC
TCGA-56-7580-11,0.532137413633921,Normal,0.00103915468001525,0.001,LUSC
TCGA-56-8201-11,-1.33923149104565,Normal,0.00103915468001525,0.001,LUSC
TCGA-22-5471-11,0.151233617739022,Normal,0.00103915468001525,0.001,LUSC
TCGA-56-7730-11,0.219534205308602,Normal,0.00103915468001525,0.001,LUSC
TCGA-56-7731-11,-0.401552226798431,Normal,0.00103915468001525,0.001,LUSC
TCGA-90-6837-11,-0.204335535958612,Normal,0.00103915468001525,0.001,LUSC
TCGA-43-6771-11,-1.24012634353669,Normal,0.00103915468001525,0.001,LUSC
TCGA-56-8082-11,-0.43359488317557,Normal,0.00103915468001525,0.001,LUSC
TCGA-56-8083-11,-0.266021799666164,Normal,0.00103915468001525,0.001,LUSC
TCGA-43-7657-11,0.852659578458197,Normal,0.00103915468001525,0.001,LUSC
TCGA-22-5482-11,0.293040635289259,Normal,0.00103915468001525,0.001,LUSC
TCGA-34-8454-11,0.569926040479671,Normal,0.00103915468001525,0.001,LUSC
TCGA-51-4079-11,-1.23757178628573,Normal,0.00103915468001525,0.001,LUSC
TCGA-56-8309-11,0.117614228258471,Normal,0.00103915468001525,0.001,LUSC
TCGA-85-7710-11,-1.90913040348887,Normal,0.00103915468001525,0.001,LUSC
TCGA-22-5472-11,0.225778130071951,Normal,0.00103915468001525,0.001,LUSC
TCGA-90-7767-11,0.1949541116033,Normal,0.00103915468001525,0.001,LUSC
TCGA-56-7222-11,-1.81762620058897,Normal,0.00103915468001525,0.001,LUSC
TCGA-19-1787-01,-1.02801019881572,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-06-5412-01,1.64848398321652,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-12-5299-01,1.05283326919651,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-06-2565-01,0.790495630950326,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-06-2561-01,-1.07805530347957,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-06-0132-01,0.984176820069909,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-19-2629-01,-0.27683874671958,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-06-0238-01,0.110091778557494,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-06-0749-01,-0.0307499210853822,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-06-0174-01,0.893768211091811,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-06-5410-01,0.827436038355168,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-28-2513-01,2.623865712401,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-76-4929-01,-0.765065308665696,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-06-0645-01,0.645164609636284,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-32-2634-01,-0.113497082756982,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-06-0141-01,-0.728701428697182,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-06-0125-01,-0.270069415868608,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-26-1442-01,-0.276821733561078,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-26-5136-01,-1.40534444005786,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-14-1034-01,2.21205743578961,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-06-0184-01,0.640851157383364,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-12-3652-01,-3.14522617568049,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-76-4927-01,0.780581829393188,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-14-0790-01,0.772806974490768,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-26-5132-01,1.6598230593988,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-76-4932-01,-0.511329670108128,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-32-1970-01,-0.433504337782188,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-06-0219-01,-2.97110564119266,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-14-0787-01,0.539363367908658,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-12-0618-01,-0.283118172622235,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-27-2524-01,-0.348694239891172,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-08-0386-01,0.056509615107763,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-06-0190-01,0.398487021186255,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-06-0745-01,0.584022045472248,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-26-5135-01,0.683632976413721,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-41-3915-01,1.49767611256307,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-27-1831-01,0.84261235273597,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-28-1753-01,1.08380104991956,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-12-5295-01,-1.61521953915256,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-28-5204-01,-0.390786212335342,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-06-2569-01,-0.915005876200189,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-27-1830-01,1.40817696686316,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-06-2559-01,-0.633704680885817,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-06-0139-01,-0.576423724233975,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-27-2526-01,-0.205987329482439,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-06-5856-01,0.347649512803613,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-06-5418-01,-1.19592551961082,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-06-5414-01,0.401576577975055,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-06-5417-01,-0.756508095467261,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-26-5134-01,-1.2680769163034,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-76-4925-01,1.19383030997006,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-28-2510-01,-0.8140952465579,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-06-5413-01,-0.334337394945306,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-06-0646-01,0.343292469663669,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-12-3650-01,-1.04326348068602,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-12-0616-01,-0.923060082569671,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-28-5215-01,0.936536226256082,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-19-2620-01,0.6170240398897,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-16-0846-01,0.270150367431731,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-02-0047-01,-0.221117641745676,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-19-2624-01,-1.27033024265651,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-32-1982-01,-0.963868128818712,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-27-1835-01,-0.117777727862324,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-06-0747-01,0.378398029780548,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-28-5220-01,-1.96280723799471,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-14-0817-01,0.947196422586006,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-06-2570-01,-0.644201814048305,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-41-4097-01,0.378372229513208,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-06-0211-01,-0.0281075671380756,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-02-2483-01,0.700502368874455,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-76-4931-01,-1.34803041425389,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-06-0156-01,-0.0564348208980927,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-27-2523-01,-0.921726678599582,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-27-1837-01,-0.944161735056354,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-06-0744-01,0.551197430672096,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-06-0750-01,0.558310237305846,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-32-5222-01,-0.528337880882246,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-27-2519-01,-0.339611025030685,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-12-0821-01,0.48713712107345,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-19-2619-01,-0.896037358089411,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-12-0619-01,1.71853581690208,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-28-5213-01,-0.83410583056553,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-14-0789-01,2.05751722193938,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-28-5209-01,0.890626649623735,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-28-5218-01,1.22776729016009,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-28-2514-01,-0.812458292411691,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-06-5859-01,0.257408304919686,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-28-2509-01,-0.517465068477369,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-14-1825-01,-1.40972949685897,Tumor,0.000876577019278852,8.8e-04,GBM
TCGA-19-4065-01,0.423177403865966,Tumor,0.000876577019278852,8.8e-04,GBM
