DATA	GSM995552	GSM995553	GSM995554	GSM995555	GSM995556	GSM995557	GSM995558	GSM995559	GSM995560	GSM995561	GSM995562	GSM995563	GSM995564	GSM995565	GSM995566	GSM995567	GSM995568	GSM995569	GSM995570	GSM995571	GSM995572	GSM995573	GSM995574	GSM995575	GSM995576	GSM995577	GSM995578	GSM995579	GSM995580	GSM995581	GSM995582	GSM995583	GSM995584	GSM995585	GSM995586	GSM995587	GSM995588	GSM995589	GSM995590	GSM995591	GSM995592	GSM995593	GSM995594	GSM995595	GSM995596	GSM995597	GSM995598	GSM995599	GSM995600	GSM995601	GSM995602	GSM995603	GSM995604	GSM995605	GSM995606	GSM995607	GSM995608	GSM995609	GSM995610	GSM995611	GSM995612	GSM995613	GSM995614	GSM995615	GSM995616	GSM995617	GSM995618	GSM995619	GSM995620	GSM995621	GSM995622	GSM995623	GSM995624	GSM995625	GSM995626	GSM995627	GSM995628	GSM995629	GSM995630	GSM995631	GSM995632	GSM995633	GSM995634	GSM995635	GSM995636	GSM995637	GSM995638	GSM995639	GSM995640	GSM995641	GSM995642	GSM995643	GSM995644	GSM995645	GSM995646	GSM995647	GSM995648	GSM995649	GSM995650	GSM995651	GSM995652	GSM995653	GSM995654	GSM995655	GSM995656	GSM995657	GSM995658	GSM995659	GSM995660	GSM995661	GSM995662	GSM995663	GSM995664	GSM995665	GSM995666	GSM995667	GSM995668	GSM995669	GSM995670	GSM995671
hsa-miR-493	3.966902478	6.114109497	2.321928095	6.22759198	6.38662965	5.540236193	6.115996195	6.738449945	3.558146868	2.321928095	5.506722157	5.127142549	6.942317036	6.579977825	6.718147457	5.994033602	5.433654365	6.809430477	6.469098676	5.397754941	5.402196191	6.464045142	6.839830621	3.861938998	5.866702053	6.533314547	7.014908192	2.321928095	6.703834486	6.062088433	4.46299098	6.313676244	4.203480358	5.224601243	6.177714562	6.112388422	6.427749312	5.615916726	4.95046603	6.867515496	6.344335746	6.504378791	6.786670569	6.505446209	2.321928095	2.321928095	6.159461341	4.340308692	3.757371227	2.321928095	6.144982296	5.70935548	6.273181423	5.703201658	6.357716074	6.832094319	6.506647543	2.321928095	4.57693495	4.010579286	6.281591124	4.341667431	6.657486393	2.321928095	6.506623875	6.735876592	5.84357833	6.665788291	6.165863423	5.842952424	5.421242913	5.743344899	6.114377446	6.388832875	6.787930093	6.649743114	6.109938941	6.315748317	6.067103823	6.786395305	5.843541343	6.542990903	6.426968273	5.571769896	6.93759188	5.755998571	6.384890603	5.157480944	7.040713982	7.196855342	5.917261642	6.540197103	5.03504534	6.617585935	6.452609969	5.943410323	6.096523288	6.617323494	6.134702537	6.581737123	6.826962623	6.402018029	3.755942149	3.615786129	6.361664771	6.139570561	2.321928095	3.694141364	2.321928095	2.321928095	6.404804179	6.115320311	5.87400519	4.949804418	6.454996839	7.056375313	5.217638859	6.288497682	2.321928095	5.116847973
hsa-miR-494	11.92605692	12.40488861	11.45095339	12.40488861	12.40488861	12.16746962	12.40488861	12.40488861	11.46187089	10.86659153	11.92763046	11.4214392	12.40488861	12.40488861	12.40488861	11.73038471	11.29542407	12.12881563	12.35334606	10.89349174	12.15106119	12.19287383	12.40488861	9.340436564	11.45552455	12.40488861	12.12990134	12.40488861	12.40488861	12.21416448	11.21288976	12.43348154	11.36914165	11.98585605	12.40488861	12.11256918	12.63266986	11.49707076	11.77076885	12.40488861	12.40488861	12.50433317	12.40488861	12.22078316	9.811455043	10.62440644	11.43087168	12.14715102	10.66983199	10.77069451	12.40488861	11.91669131	12.40249419	12.40847829	12.39522339	12.31676313	12.37296706	11.11330249	11.43856613	8.491632514	12.40488861	9.188620169	12.40488861	10.12336738	12.40488861	14.18893588	12.46356644	12.40488861	12.22169665	12.38592253	12.41574056	12.40488861	12.40488861	12.40317173	12.40488861	12.35914979	12.40488861	12.40488861	11.84540955	12.45936973	12.36513651	12.40488861	12.40488861	12.40488861	12.40488861	12.48622452	12.40488861	9.60566536	12.40488861	12.40488861	12.40488861	12.40488861	12.04546989	12.41714359	12.36444353	11.71001535	12.40488861	12.40488861	12.40488861	12.34666895	12.40488861	12.35576524	10.20434176	9.668422295	12.40488861	12.40723968	9.56789274	11.11493058	9.801527204	9.079411623	12.36991901	12.40488861	12.40488861	11.57617021	12.32625833	12.40488861	12.21319345	12.11541967	10.32751845	12.40488861
hsa-miR-492	4.526058989	3.985871452	4.738223156	7.117278648	4.975757808	2.321928095	3.923555773	2.321928095	3.373842672	2.321928095	3.604511884	2.321928095	2.923366651	3.701022361	4.695225779	5.673245327	5.040526907	5.448381515	6.325770811	5.681669189	6.145858465	6.837520677	4.354541447	5.898700155	5.452140808	4.961793287	5.979896379	6.408792596	5.296680003	4.606575272	4.118446639	4.771280112	4.229337644	4.307237657	5.4317963	4.112363892	5.226822794	5.291847195	6.086538604	3.484846314	2.321928095	7.063877731	5.453148833	4.922584869	2.321928095	4.325474206	5.376304292	4.725192801	4.645217011	2.321928095	4.806732362	4.311151902	5.52733145	4.996008524	4.24665786	7.169200512	4.030151903	2.321928095	5.284251678	5.344762451	6.39263913	2.966709001	3.027228251	4.055484619	3.848295366	5.429758739	6.208722725	5.383976553	4.414380378	2.383151908	2.321928095	2.321928095	4.182914018	4.427930484	4.691656777	3.888493079	6.4104297	4.081847339	3.959804425	4.292124104	4.210262852	3.680129171	4.318045623	2.321928095	3.952902315	5.720482297	3.821791158	2.321928095	4.993418023	5.851972071	4.241258711	4.220209405	2.952919646	3.002937956	5.108651411	4.151287807	3.140842862	4.408907318	3.460752611	4.918600185	5.209641716	4.644945928	2.321928095	2.321928095	4.993158111	3.518533142	2.321928095	2.321928095	2.321928095	2.321928095	3.471833913	2.321928095	2.321928095	2.321928095	3.420744066	3.819072459	2.321928095	3.916638663	2.321928095	5.090615346
hsa-miR-488	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.994512268	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-489	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.786241428	2.321928095	2.321928095	2.321928095	7.681806231	2.321928095	2.479689451	2.321928095	2.321928095	2.321928095	2.321928095	6.152455671	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.828473454	2.702437859	3.246762108	4.832192071	3.559015193	2.657444946	3.638785708	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.636674588	2.935914768	2.927238047	2.321928095	2.321928095	3.612666824	2.866656463	3.245072759	2.321928095	2.321928095	3.290997849	2.321928095	2.321928095	2.786692157	2.321928095	3.024768775	2.321928095	2.321928095	3.30004656	2.321928095	4.539177982	2.539793901	2.321928095	2.321928095	2.321928095	2.558256716	2.321928095	2.321928095	3.201225591	2.321928095	2.321928095	3.385152553	2.559077726	2.321928095	3.255635233	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.017754964	2.321928095	2.321928095	2.321928095	2.321928095	4.536521875	2.321928095	4.261662271	2.651242812	2.321928095	2.321928095	3.070749126	3.188970646	3.100683513	2.321928095	2.321928095	2.321928095	3.113888753	2.321928095	2.321928095	2.321928095	2.718238151	2.321928095	2.938682585	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.581954284	2.321928095	4.041993924	2.464377004	3.779366669	2.321928095
hsa-miR-484	7.410702869	5.589439062	6.393124228	5.822976221	4.938027254	5.395271671	5.675444444	5.723320455	5.491992418	6.3034576	5.731926725	5.863935592	5.602797415	5.276619733	4.552852045	5.645327728	6.467863498	5.684008535	5.763162884	6.299766815	6.520229159	5.989095019	4.476728729	6.572472004	5.838230862	5.28113603	5.019694024	5.342441353	4.75214041	6.739843873	6.695268933	4.855053767	5.691516518	5.23432578	5.669085319	5.063628457	5.162532361	6.371118939	5.818004556	5.022704732	5.499256406	5.491089792	5.520298164	6.44185967	5.95820823	5.715862411	6.212518342	5.677483571	6.245314848	6.689025707	5.51738796	5.411486243	6.106790756	6.385635811	5.009972135	5.053482459	4.391244439	5.727123202	6.203206387	6.157095255	5.763979833	5.27650532	4.952065168	6.093200076	4.888170051	4.828846651	5.408724501	4.893230848	4.607413869	5.351822466	5.620734822	5.406864598	5.452579991	4.477858021	4.617185093	4.817255806	5.370587786	5.632510168	5.361581399	5.597849602	5.403448655	5.000637768	4.990694827	5.557035759	5.049312264	5.516105377	5.152754059	5.439828274	5.00864039	5.573164983	5.195167708	4.169449076	5.618073804	4.59352735	4.753034535	4.351738314	5.863529272	4.530876279	5.107400627	4.864217198	5.674648491	5.544868615	5.226615493	5.141398324	4.422153642	4.5160966	5.848330414	6.666364721	6.821934647	5.583571934	4.81629536	5.617493379	6.479758284	5.636628021	5.27846181	4.813701308	6.642425742	4.674761048	7.373492236	5.792974982
hsa-miR-876-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	4.806650262	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-876-5p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.455780208	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-367*	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-510	2.321928095	4.936172145	2.321928095	5.444562528	5.369902731	2.984433059	3.985120752	5.271912144	2.703339966	2.321928095	3.76486837	3.385645165	5.405246408	6.354657122	4.720813644	4.871359956	4.034145441	5.11446622	4.974042941	4.620404327	2.321928095	4.8915517	5.304019603	2.321928095	5.521292616	4.906856795	5.258292453	2.321928095	5.035410634	4.793461999	3.753900962	4.778945252	2.888819256	4.179538482	5.623984446	4.680092617	4.615173729	6.438084652	4.749470517	5.422584776	5.079182884	5.991224643	4.981301357	4.599178248	2.321928095	2.321928095	5.017688347	3.001267762	2.321928095	2.321928095	5.225165865	4.411855023	4.822555096	2.321928095	4.444059576	5.485531498	4.972621931	2.321928095	2.321928095	2.321928095	4.433949145	2.321928095	4.753137566	2.321928095	4.568874329	4.514946933	4.135869355	4.234536549	4.472025993	3.919858364	2.321928095	4.070063481	4.550466074	4.767868641	4.131865144	5.085760686	4.652412487	4.391758322	4.085895594	5.003425942	4.280221764	4.762500526	4.394933443	2.321928095	4.061199049	4.591319186	3.978544314	2.321928095	4.432035731	5.658161563	4.487322992	4.507605274	2.321928095	4.7658922	4.653502683	3.855588069	4.659257364	4.839959853	5.17239336	4.396422828	4.975871956	4.661071545	2.321928095	2.321928095	4.762910596	4.225965339	2.321928095	2.321928095	2.321928095	2.321928095	4.520891278	4.440705194	2.321928095	2.321928095	4.387815209	4.802636116	3.774091767	3.976445256	2.321928095	2.321928095
hsa-miR-511	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-514	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-500	4.706652525	5.605020703	2.321928095	5.71231017	6.022994811	5.440895013	5.605987952	6.004784143	5.062672574	4.558073868	5.348832763	5.400394579	6.266882709	6.305286296	5.998609732	4.384699092	4.535433624	6.516130206	6.258875131	4.521380931	4.680326503	5.689565545	6.129705722	4.98542846	4.957574055	5.863264107	6.521021474	4.326463971	6.631017538	5.634716847	6.004131917	5.759146075	5.192707051	5.151781953	5.53062604	6.02275337	5.767170075	5.187124293	4.320037995	6.78231286	6.553608097	5.60090649	5.521105546	5.400198852	3.442387569	5.334270946	5.836985787	6.010675836	5.206091099	2.321928095	5.303296901	5.247956781	5.389631818	4.748449209	5.810767952	5.613820173	6.135064212	4.951779334	5.044040908	5.630874529	5.604791769	4.357426923	5.786399191	4.848606524	6.639883782	6.725963764	5.541754302	6.295469873	5.923061936	5.369341714	5.392965654	5.947537271	5.293199755	5.2408011	6.65096165	5.396947801	5.932990247	5.790804408	6.004591222	6.085319905	5.404948784	5.704068225	6.281464565	6.331511774	6.988457604	5.61161654	6.54267439	4.973133953	6.731408006	7.937068223	5.608094216	6.823583105	5.418640171	5.90965405	6.308568053	7.032862915	5.693340745	6.903325701	6.030357098	6.690491639	6.192233161	6.064438224	5.178711586	5.468326006	7.226328445	6.669905356	5.013043557	5.379775524	5.132194485	2.321928095	5.868834231	5.880797702	5.520547889	5.187829957	5.825108369	7.191365927	4.402548413	6.724109343	4.194363666	5.552723957
hsa-miR-363*	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
