genes,cor.rho,p.value
MYEOV,0.00587413457275389,0.881726832419504
CCND1,0.00798879863213124,0.839649089953619
ORAOV1,-0.290227438409864,5.77241703649257e-14
FGF19,-0.0945346756419793,0.0164068680841552
FGF4,-0.000603248786723325,0.987809597166502
FGF3,0.0234297368214684,0.552842279809918
ANO1,0.119166313223454,0.00245342926504564
FADD,0.0402034848143428,0.308354969986124
PPFIA1,-0.0514151210796714,0.192541766335976
CTTN,-0.104842546942642,0.00774983916409556
SHANK2,-0.213088325837605,4.76406898453015e-08
DHCR7,-0.180319354298501,4.12662759839582e-06
NADSYN1,-0.300208985465775,7.03215434935697e-15
KRTAP5-10,-0.0824644038059737,0.0364196547283143
KRTAP5-7,0.0761764077015361,0.053335674003113
KRTAP5-8,-0.00202128331681602,0.959170278437854
KRTAP5-9,-0.128330517482901,0.00109912702461327
KRTAP5-11,0.078012324393281,0.0478271101327047
FAM86C1,-0.217035014944054,2.64448453648114e-08
DEFB108B,0.12716700585438,0.00122066921995289
RP11-849H4.2,-0.0425491955440945,0.280958732827147
CTD-2313N18.7,-0.0440121157922949,0.264733488852682
RNF121,0.0895616533450228,0.0230277564273367
IL18BP,0.447491921444494,4.93230646558828e-33
NUMA1,-0.252979704854162,7.33323236446635e-11
LRTOMT,-0.0391294751758476,0.321468159020306
LAMTOR1,0.00740516408469786,0.851221986910314
ANAPC15,-0.17689814208177,6.29848898576977e-06
FOLR3,0.231404614847921,2.81882940274712e-09
FOLR1,-0.113107923375965,0.0040529766182886
FOLR2,0.530344713130435,5.37305998975497e-48
INPPL1,-0.138754313851356,0.000413295487696376
PHOX2A,0.0940381455847476,0.0169829740727128
CLPB,0.0925863871668164,0.0187701762009835
PDE2A,0.364634456562467,1.10329378579918e-21
ARAP1,-0.0326166539990256,0.408617076844289
STARD10,-0.150733331650191,0.000123179185892599
ATG16L2,0.0525114748323484,0.183214900635977
FCHSD2,0.142450617220141,0.00028731303371146
P2RY2,-0.0219143785499365,0.578818843322042
P2RY6,0.63121446780483,7.03525417532715e-73
ARHGEF17,0.35976332342966,4.11723816367104e-21
RELT,0.411718459263179,9.68620268982163e-28
FAM168A,0.114984469917571,0.00347783805200512
PLEKHB1,-0.122761594561438,0.00180176552843275
RAB6A,-0.0746893217468915,0.0581763359829332
MRPL48,-0.273306512130141,1.70060694033645e-12
COA4,-0.231550307361344,2.7534306768791e-09
PAAF1,-0.240332317934088,6.4971050389733e-10
DNAJB13,0.00168624565050653,0.965933493812913
UCP2,0.0304443719825244,0.440547266674264
UCP3,-0.0274754137845366,0.486413376763043
C2CD3,-0.0785999518350114,0.0461680596949109
PPME1,-0.228632168363719,4.39309516133289e-09
P4HA3,0.476040213234712,9.84579715739597e-38
PGM2L1,-0.0424988517432491,0.281528832634001
KCNE3,-0.186590684267084,1.86178100082621e-06
LIPT2,-0.127846916974927,0.00114822106434905
POLD3,-0.0148223912070087,0.707333270319349
CHRDL2,0.303137277320372,3.73287192932779e-15
RNF169,0.0498817227503473,0.20616397338556
XRRA1,0.0458912518723991,0.244853977042953
SPCS2,-0.0755442121935585,0.0553509068056236
NEU3,-0.123761307663579,0.00165116586733203
OR2AT4,0.0726195887538357,0.0655145729197014
SLCO2B1,0.380743338182772,1.20290167113854e-23
TPBGL,0.378758103046016,2.12850000502206e-23
ARRB1,0.12159073685632,0.00199410706003111
RPS3,-0.113854349768274,0.00381461093414168
KLHL35,0.105037296972478,0.00763605250393565
GDPD5,-0.0848681331050238,0.0312861623826591
SERPINH1,0.291117496609605,4.80044690718971e-14
MAP6,0.215995489857637,3.09133863108211e-08
MOGAT2,-0.184069813216207,2.5720903411927e-06
DGAT2,-0.153398289079174,9.29076527164143e-05
UVRAG,0.001658418771291,0.966495335918111
WNT11,-0.0550004005436987,0.163288166309673
PRKRIR,-0.150442241549766,0.000126997074620108
RP11-111M22.2,-0.191326570954856,1.00250564812813e-06
C11orf30,0.0185006952662102,0.639339120065662
LRRC32,0.341976997505659,4.17453956205668e-19
TSKU,0.0421947668743964,0.284988974016781
ACER3,0.0809518665312978,0.0400039083790395
B3GNT6,0.0342395547035653,0.385685193681986
CAPN5,-0.0842532252382953,0.0325365884995216
OMP,-0.0984799492148806,0.012406500851533
MYO7A,0.092085346076481,0.0194240031745833
GDPD4,0.0482699526812188,0.221221142112765
PAK1,-0.270197838285451,3.08819547746163e-12
CLNS1A,-0.297135347300615,1.35656261154923e-14
AQP11,-0.110694990461629,0.00491864958158559
RSF1,-0.134040419018088,0.000648777613481339
AAMDC,-0.306423418302037,1.81827540375076e-15
INTS4,-0.117556096590654,0.00280984736103874
KCTD14,-0.150035440533652,0.000132519337013161
NDUFC2-KCTD14,NA,NA
THRSP,0.076822088591734,0.0513409412720512
NDUFC2,-0.334734221008773,2.51940023335348e-18
ALG8,-0.264228332451317,9.50550284578907e-12
KCTD21,-0.102100649429886,0.00952066930368566
USP35,0.0301249439473988,0.445359989287924
GAB2,-0.101757088005489,0.00976621131147115
NARS2,-0.286159026739864,1.32984036664081e-13
TENM4,0.404890972088215,8.43455003836182e-27
FAM181B,0.0197268667842503,0.617294903431383
PRCP,0.237822151442738,9.87478261718613e-10
DDIAS,-0.0287257766026792,0.466789623271111
RAB30,0.0146695327357048,0.7102146827242
PCF11,-0.193003161811744,8.02217056961304e-07
ANKRD42,-0.079186602289368,0.044560265837482
CCDC90B,-0.123196182532116,0.00173481402245847
DLG2,0.13992363599284,0.000368741207018835
TMEM126B,-0.151494979991156,0.000113693949742481
TMEM126A,-0.165643530177241,2.39351905147451e-05
CREBZF,-0.19243659176619,8.6516078233272e-07
CCDC89,0.16150050156369,3.82970431402655e-05
SYTL2,-0.198756003573961,3.67860430985898e-07
CCDC83,0.106804984450508,0.0066696283300388
PICALM,0.0575410541826977,0.144675206575283
EED,-0.0536586260739174,0.173817969918987
C11orf73,-0.10891401807692,0.00566106691852928
CCDC81,0.118986087883061,0.00249116200717433
ME3,-0.295441445264999,1.94196578064468e-14
PRSS23,-0.0494248234917216,0.21035483729651
FZD4,0.256911968432608,3.63024390291733e-11
TMEM135,-0.154088589283059,8.62965806348408e-05
RAB38,0.213752480965488,4.3181704774798e-08
CTSC,0.230300739885799,3.3658113430503e-09
GRM5,0.0782096767098049,0.0472644356052229
TYR,-0.00327684361340879,0.933855006530508
NOX4,0.429593282443679,2.63326332651588e-30
TRIM77,0.0875652037554033,0.026275979169765
TRIM49,NA,NA
TRIM64B,0.101504112795768,0.00995059475914802
TRIM49D1,NA,NA
TRIM49D2,NA,NA
TRIM64,NA,NA
TRIM49C,0.0433803553411234,0.271659549365087
UBTFL1,NA,NA
NAALAD2,0.0680658776504688,0.0843537687154897
CHORDC1,-0.0753592825838489,0.0559522324147192
FAT3,0.144956760135095,0.00022341330569949
MTNR1B,0.0340760011768248,0.387960054914601
SLC36A4,0.0529869867038165,0.179275141487963
CCDC67,-0.0371003429222571,0.347219762967808
SMCO4,-0.0202412193578753,0.608147770706555
CEP295,-0.183310578555976,2.83261069597144e-06
TAF1D,-0.265686351560431,7.2416637215472e-12
C11orf54,-0.191635385377349,9.62325051024056e-07
MED17,-0.120101955397086,0.00226579270328042
VSTM5,0.00763164236563607,0.846727206166007
HEPHL1,0.0273388790156615,0.488582836777111
PANX1,0.226366109846294,6.28710465275604e-09
IZUMO1R,0.0578123361996039,0.142787745925036
GPR83,-0.0380967290384936,0.334415189907795
MRE11A,-0.244429894695355,3.24732422493017e-10
ANKRD49,-0.188799866223002,1.39752467895377e-06
PIWIL4,-0.263487848598176,1.09067896469706e-11
FUT4,-0.214466853158754,3.88365719959842e-08
AMOTL1,0.408841416474323,2.42589622422364e-27
CWC15,-0.300359195876843,6.80856272748575e-15
KDM4D,-0.00583160943098168,0.882576841194576
KDM4E,0.0388647574712959,0.324755252090546
SRSF8,-0.320427773787442,7.64898715209755e-17
ENDOD1,-0.11398102066057,0.00377544483210947
SESN3,-0.132705889084882,0.000735216163181288
FAM76B,-0.124001042923104,0.00161681266320497
CEP57,-0.171959185412454,1.14353310054104e-05
MTMR2,-0.0228618043798804,0.562510811347145
MAML2,-0.101003174797537,0.0103248597744325
CCDC82,-0.019367671601614,0.623718174079435
JRKL,-0.260801941970599,1.78963623184487e-11
CNTN5,0.122655156392122,0.0018185203437699
ARHGAP42,0.104550141301882,0.00792353050589594
PGR,0.17342763054051,9.59377427194128e-06
TRPC6,0.484891227683109,2.77801009278351e-39
ANGPTL5,0.126410287731257,0.001306239640848
KIAA1377,-0.137061758332988,0.00048673155150201
C11orf70,-0.0358456867177585,0.363779850247826
YAP1,-0.0555554571003264,0.159075350693631
BIRC3,0.326600736941364,1.79325614861613e-17
BIRC2,0.0567760395198316,0.150100580410555
TMEM123,-0.193539832435594,7.4666981294293e-07
MMP7,0.025059227529777,0.525561375816336
MMP20,0.112853190507939,0.00413736028821958
MMP27,0.0548063926428092,0.164780287337928
MMP8,0.440651604050501,5.6836962769323e-32
MMP10,0.305072799190651,2.44641007795517e-15
MMP1,0.592776897993542,2.35405884531424e-62
MMP3,0.499531137490213,6.01429162530604e-42
MMP12,0.58237514658964,9.59941449339614e-60
MMP13,0.450047228602005,1.95097009427752e-33
DCUN1D5,-0.0932355258574319,0.0179517062980914
DYNC2H1,0.121234767451303,0.00205620644865434
PDGFD,0.068845882973588,0.0808474019160381
DDI1,0.0719689868325253,0.0679727706093894
CASP4,0.229386020366147,3.89598180137548e-09
CASP5,-0.0287368367192342,0.466618018553102
CASP1,0.10248007457523,0.00925589147724913
CARD16,0.141913990753851,0.000303052464888835
CARD17,0.302559007992165,4.23258282523589e-15
CARD18,0.0693950614403438,0.0784502298408298
GRIA4,0.0256470757837575,0.515891020555234
MSANTD4,-0.0314362042577781,0.425794675452866
KBTBD3,-0.115190029043784,0.00341956660113703
AASDHPPT,-0.135484221447914,0.00056594191074071
GUCY1A2,0.193053017118245,7.96894033415991e-07
CWF19L2,-0.106169198459505,0.00700380631149719
ALKBH8,-0.110450561672024,0.00501504956446764
ELMOD1,0.0920283683610421,0.0194995981066057
SLN,0.326075078416718,2.03166609167253e-17
SLC35F2,-0.220055223350142,1.67268848474422e-08
RAB39A,0.379838107671146,1.56118280649297e-23
CUL5,-0.0396320936758192,0.315286828839308
ACAT1,-0.162203000164678,3.53918324850291e-05
NPAT,-0.0145089595978041,0.71324597505932
ATM,-0.0206153339142993,0.601532710384745
C11orf65,-0.00507738161975961,0.897674158423352
KDELC2,-0.0183137201249558,0.642729325731373
EXPH5,-0.245966879696102,2.49534768018464e-10
DDX10,-0.285903613192307,1.40074169365796e-13
C11orf87,0.0201351297387846,0.610029508184591
ZC3H12C,0.0062586774730259,0.874046729167092
RDX,0.273043235139754,1.7892719859085e-12
FDX1,-0.157610497598814,5.89264191321217e-05
ARHGAP20,0.347812406558358,9.4738235162538e-20
C11orf53,-0.173378146004747,9.65094057811412e-06
COLCA2,-0.199564166893596,3.29084943343424e-07
POU2AF1,0.272086218076883,2.15133915005278e-12
BTG4,0.0856880655228055,0.0296829813031129
C11orf88,0.0914630794969169,0.0202635915296481
LAYN,0.521813968540637,2.93336892048545e-46
SIK2,-0.112340765837263,0.00431194251302338
PPP2R1B,-0.180289856366813,4.14184152068363e-06
ALG9,-0.191349167425657,9.99511756273489e-07
RP11-108O10.8,NA,NA
FDXACB1,-0.114751934056603,0.00354484257372113
C11orf1,-0.337490815612481,1.27818825801267e-18
CRYAB,0.290233834039674,5.76478757870647e-14
HSPB2,0.252212124199113,8.40041492959726e-11
HSPB2-C11orf52,NA,NA
C11orf52,0.0355777599483884,0.367379031170113
DIXDC1,0.168703699391219,1.67902866772364e-05
DLAT,-0.109101953471855,0.0055782221665571
PIH1D2,-0.0917204602425886,0.0199125665421515
C11orf57,-0.118468060192738,0.00260258672636515
TIMM8B,-0.0415116029830694,0.2928668818287
SDHD,-0.194510075189884,6.55491846423544e-07
AP002884.2,-0.0215463007781334,0.585213787459214
IL18,-0.0316583728805051,0.422529995770398
TEX12,-0.14085164605191,0.000336614931469075
BCO2,-0.101322785724114,0.010084653736791
PTS,-0.121996511837084,0.00192541645055166
PLET1,0.12913008010393,0.00102218588489207
NCAM1,0.087514001391369,0.0263642347520204
TTC12,-0.310413332156116,7.49965716821845e-16
ANKK1,-0.138992892358502,0.000403816654390492
DRD2,-0.136517439768898,0.00051281665481761
TMPRSS5,-0.10187571574108,0.00968079935958632
ZW10,-0.105602842335154,0.00731404256435709
CLDN25,NA,NA
USP28,-0.0896590970010854,0.0228785381725422
HTR3B,0.0902400352723941,0.022006206869853
HTR3A,0.141357450551928,0.000320224367541756
ZBTB16,0.205413088998418,1.44957240099389e-07
NNMT,0.540449420279609,4.04998473388388e-50
C11orf71,-0.247998071431758,1.75696084278162e-10
RBM7,0.0419432584602725,0.287872449841966
RP11-212D19.4,0.0410987137549595,0.297698176356113
REXO2,-0.0484948497982315,0.219074189266862
NXPE1,-0.108409169988447,0.00588912122347694
NXPE4,-0.13605746718938,0.000535867069839798
NXPE2,-0.0666796941629022,0.0908873148858628
CADM1,0.322682022455841,4.52098579809231e-17
BUD13,-0.154716357979439,8.06717286336884e-05
ZPR1,-0.255502023811783,4.67755246862908e-11
APOA5,0.0461993035864789,0.241697511768901
APOA4,0.0213944587732255,0.58786138198089
APOC3,-0.0382793264770041,0.332101977438148
APOA1,-0.0228560523045561,0.562609150339111
SIK3,0.0308183156766216,0.434951157573426
PAFAH1B2,-0.0294940559408453,0.454952680265997
SIDT2,0.0990982196073629,0.0118647619074195
TAGLN,0.33909936475814,8.57536714784941e-19
PCSK7,0.0787831557983353,0.0456608116865195
RNF214,-0.104882042938158,0.00772664104117208
BACE1,0.158475134888649,5.35907582971327e-05
CEP164,-0.190041526574635,1.18768724312683e-06
DSCAML1,0.0285882758101211,0.468925949290557
FXYD2,0.00291690039720211,0.941106677731763
FXYD6,0.248683677697871,1.55964099969979e-10
FXYD6-FXYD2,NA,NA
TMPRSS13,-0.205257428044441,1.4820141057059e-07
IL10RA,0.614498695208642,4.00661589880877e-68
TMPRSS4,-0.199814432151865,3.17897544505475e-07
SCN4B,0.237999612897946,9.58829753736891e-10
SCN2B,0.164864213196844,2.61706388783517e-05
AMICA1,0.509699067781367,7.0979979871756e-44
MPZL3,-0.206411561157802,1.25719969053751e-07
MPZL2,-0.247643871338182,1.86822890846874e-10
CD3E,0.384781621577966,3.72212901404256e-24
CD3D,0.367291300770006,5.32830994452975e-22
CD3G,0.386447754306866,2.28310770716761e-24
UBE4A,0.044810186450941,0.256159060443148
ATP5L,-0.343825047534898,2.61876914210653e-19
KMT2A,-0.0940646393493013,0.0169517928329727
TTC36,0.0752414589238981,0.0563381767649786
TMEM25,0.113801734357205,0.00383098738884286
IFT46,-0.0983113336731778,0.0125579876880858
ARCN1,0.00581175178589719,0.882973809659511
PHLDB1,0.215876880959392,3.14674542289787e-08
TREH,-0.133208905983912,0.000701453427146808
DDX6,-0.0322562313632117,0.41381769641766
CXCR5,0.0279904716081846,0.478276374561825
BCL9L,0.213186904561924,4.69517865032677e-08
UPK2,0.0681988092279779,0.0837476685639129
FOXR1,0.0051099261887562,0.89702191276983
CCDC84,-0.145111160463424,0.00021994829596212
RPS25,-0.363042246990981,1.70103885668332e-21
TRAPPC4,0.00861563290997876,0.827258058282056
SLC37A4,-0.26971608228305,3.38501853857464e-12
HYOU1,0.0594374257716019,0.131873528165699
VPS11,-0.0482255253111221,0.221647036157049
HMBS,-0.110966471291474,0.00481354313754925
H2AFX,-0.105338337592882,0.00746310161580979
DPAGT1,-0.189527158523309,1.27065836561631e-06
C2CD2L,-0.126635618153633,0.00128019865767285
HINFP,-0.197193477895534,4.55667230470689e-07
ABCG4,0.0875128586999583,0.0263662072776349
NLRX1,0.0389900883793388,0.323196262884393
PDZD3,-0.249356535363899,1.3870697940996e-10
CCDC153,-0.181234296788364,3.6804021969505e-06
CBL,0.0165496113749868,0.675073734023277
MCAM,0.386095802860294,2.53201668144628e-24
RNF26,-0.0704907013363747,0.0738401879426866
C1QTNF5,NA,NA
USP2,-0.0192228647080778,0.626315800801491
THY1,0.441574078708109,4.10083420807152e-32
PVRL1,-0.241982151044441,4.92161729221104e-10
TRIM29,0.105085143667201,0.00760832672951678
OAF,-0.0522035199785746,0.185800326507627
POU2F3,-0.118579753668548,0.00257818467406384
TMEM136,0.159965243526317,4.54513050616633e-05
ARHGEF12,-0.0345718562964654,0.381088325878895
GRIK4,0.0616159831688367,0.118267943172898
TBCEL,0.121747266710423,0.00196734773643705
TECTA,0.101022010034242,0.0103105643906669
SC5D,-0.105995787772115,0.00709752023352602
SORL1,-0.118618165048052,0.00256984116254753
BLID,0.0638310511783543,0.105586288956961
UBASH3B,0.479459483273383,2.51197462604028e-38
CRTAM,0.402804193125862,1.61817639636931e-26
C11orf63,0.1180495504231,0.00269590509817212
BSX,0.0156813731748351,0.691220014880454
HSPA8,0.157914937101798,5.69929225675653e-05
CLMP,0.52333810861063,1.44748566917874e-46
GRAMD1B,0.334619546870087,2.5911496032049e-18
SCN3B,0.138485725629985,0.000424214511864484
ZNF202,-0.305244479874398,2.35605494878323e-15
OR6X1,0.0724574278083835,0.066120325507869
OR6M1,-0.0369188049024289,0.349585798822391
TMEM225,0.100902651550072,0.010401451916643
OR8D4,-0.0061382432330723,0.876450807702476
OR4D5,-0.0119549150966277,0.762039869957087
OR6T1,0.00112589138473743,0.977250270654835
OR10S1,0.112578998431869,0.00422996461919351
OR10G6,0.0312678116249584,0.428278893654957
OR10G4,0.00231209544557833,0.953302177511489
OR10G9,-0.00107605022970277,0.978257105115049
OR10G8,0.0264340015800458,0.503091419501685
OR10G7,-0.0497709434520458,0.207174486361532
VWA5A,-0.0786406922368813,0.0460548518108768
OR10D3,0.0875204646281332,0.0263530802410294
OR8G1,0.0782096767098049,0.0472644356052229
OR8G5,-0.038057429078755,0.33491440834827
OR8D1,0.0512839878488341,0.193680240976384
OR8B8,0.0782096767098049,0.0472644356052229
OR8B12,0.0665554438050452,0.0914922516870662
OR8A1,0.0782096767098049,0.0472644356052229
PANX3,0.0724101122988011,0.0662979378810691
TBRG1,-0.069843170696117,0.0765372677996601
SIAE,-0.0965049006125416,0.0142863097212668
SPA17,-0.135279688837272,0.000577046868005256
NRGN,0.148631078042611,0.000153367655935943
VSIG2,-0.0857951922558922,0.029478818764402
ESAM,0.426187161412646,8.34321468110085e-30
MSANTD2,-0.208274646813592,9.62054433756603e-08
AP000866.1,-0.262914429427648,1.21287757253221e-11
ROBO3,0.222646554941942,1.12317012934602e-08
ROBO4,0.415635355602767,2.73565412301861e-28
HEPACAM,0.0581452416703226,0.140497371605355
HEPN1,NA,NA
CCDC15,-0.112577690988615,0.00423041064633068
SLC37A2,0.533946041502919,9.59153956586828e-49
TMEM218,0.0152701470329183,0.698917153643556
PKNOX2,0.193592802750097,7.41392169477047e-07
FEZ1,0.43356942195741,6.73873539838916e-31
EI24,-0.181177929707822,3.70650298193768e-06
STT3A,-0.0750969021445491,0.0568147063201454
CHEK1,-0.178328307614555,5.28312457784382e-06
ACRV1,-0.250882023335197,1.06190246828075e-10
PATE1,0.0810103082040771,0.0398600697650275
PATE2,0.0300302750700462,0.44679205829612
PATE3,0.0956679521278536,0.0151557186931798
PATE4,0.0956661301571262,0.0151576609474857
HYLS1,-0.193665712732123,7.34186464039744e-07
PUS3,-0.220416899102947,1.58270791445203e-08
DDX25,0.0291837664590067,0.45971291540167
CDON,0.106813555343897,0.0066652227514688
RPUSD4,-0.148516398930439,0.000155199634686889
FAM118B,-0.0435909039200354,0.269337658442754
SRPR,-0.0657984437648651,0.0952479242609531
FOXRED1,-0.0939115027435323,0.0171327182082987
TIRAP,-0.0229278796848531,0.561381764791175
DCPS,-0.0497585680043241,0.20728759571187
ST3GAL4,0.0953445054311506,0.0155039639913303
KIRREL3,0.145726591790253,0.00020663095627075
ETS1,0.385071143413327,3.41974616253246e-24
FLI1,0.565235255151472,1.2135133225238e-55
KCNJ1,0.0782461739761599,0.0471609885739053
KCNJ5,0.35697900368498,8.65183173130941e-21
C11orf45,0.175656875373878,7.3283804012284e-06
TP53AIP1,0.00375157105517343,0.924299275628922
ARHGAP32,-0.113189238024407,0.00402637006931186
BARX2,0.0345111709659808,0.381925297568559
TMEM45B,0.0235834567957605,0.550239390234447
NFRKB,-0.1396273091002,0.000379587534799461
PRDM10,-0.0123083734745267,0.755225587377458
APLP2,-0.130167988702684,0.000929722973652929
ST14,-0.235508370414452,1.44644214075093e-09
ZBTB44,-0.183733515419879,2.68452257559563e-06
ADAMTS8,0.0728986213011913,0.0644829350948689
ADAMTS15,0.0744320082043921,0.0590498081752067
C11orf44,0.0632750843019835,0.108663381554044
SNX19,-0.100525608129005,0.010693247446412
NTM,0.386727277091157,2.10278905061458e-24
OPCML,0.0403763848047615,0.306277397400534
SPATA19,0.0513902015627223,0.192757734491359
IGSF9B,0.117066758165741,0.00292715554823559
JAM3,0.360532067097795,3.3496674781506e-21
NCAPD3,-0.0823832557049582,0.0366047723697828
