	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-CV-6933-01	0	0	0	0	0	0.0214193031596354	0	0.0235554554413579	0.0295688311173953	0.0240960567284216	0	0.0203002489726549	0	0.677837601543497	0.0146401568914428	0.0600861873913574	0	0.0390377363453671	0	0.0894584224088709	0	0	0	0.814694305419202	0.580248493610769
TCGA-CV-7236-01	0	0	0.00254213748429305	0.0417973662647576	0.00985994016998356	0.0804408267874341	0	0.0183435353036349	0	0	0	0.0690497890442757	0.000475121915442553	0.0402903917925595	0.178105804230549	0.0467806748546144	0.108852444954591	0.0116982334091491	0	0.391763733788715	0	0	0	0.31705675284457	0.982440185439864
TCGA-CV-6953-01	0.00246417459364672	0	0.178895705060589	0.0996245369066099	0	0	0.0286125250094709	0.0584886764031974	0.0329919180325244	0.049949450700221	0	0	0	0.111377066464063	0.0334121561100088	0.0993639472335663	0.0200482624470087	0.0176017396970054	0	0.243453322900179	0.0102493812237167	0.0134671372181923	0.05	0.147791511306216	1.02073222197481
TCGA-CN-5364-01	0	0	0	0.00272125882882483	0	0.0841203649212962	0	0.0364399493590585	0.0467066394132639	0.022959831568204	0	0.0781004559922925	0	0.212614331715282	0.0724268498048972	0.11158339406493	0.0908318734659347	0.00135040222732367	0	0.240144648638693	0	0	0	0.595111757460869	0.808138827900926
TCGA-HD-A633-01	0	0	0.00132993385338937	0	0	0.116486985425464	0	0.0109261709523543	0.00509984076648215	0.00235989374841884	0.00408126509794947	0.0176822484079037	0	0.156820306260362	0	0.0428591302252475	0	0.0467077178391313	0	0.567372528830758	0	0.0282739785925392	0	0.400768692242161	0.958217163243702
TCGA-CN-4728-01	0	0	0	0.0140752748817128	0	0.0967379102390936	0.012472969650901	0.0161390309448252	0.0546172981824595	0.042910147561089	0	0	0	0.466832161124378	0.0539858698253531	0.107012794567011	0.0116135791925194	0.04884537592408	0	0.0747491588005051	0	8.42910607258827e-06	0	0.791410023687347	0.634817352096925
TCGA-CV-A6K2-01	0	0	0	0.0713412776203499	0	0.146492352445462	0.0229371159966141	0.00806348938076656	0	0	0.0340513940049846	0.0372361745746156	0	0.0942021099213371	0.101800459410748	0.110239422637624	0.028661495449976	0.000806680221693856	0	0.295491078567144	0.0190728122084635	0.0296041375602212	0.01	0.191261795389452	1.02449117288851
TCGA-HD-8224-01	0	0	0.0250408412034279	0.10550691998577	0	0.133281073929092	0	0.0238664744315482	0.0446564852980883	0.00738823976889463	0	0.0572795214168969	0.0103925740347108	0.111933647456221	0.0742902051519422	0.197872940059542	0.0670673044151966	0.0223439364439098	0.0977925630296799	0	0.0212872733750793	0	0.15	0.111482615398792	1.03958461007425
TCGA-CR-7390-01	0.0179710485335242	0	0.0819069806586041	0	0.0535050747576388	0.0831346070220285	0	0.00254118126892418	0	0	0	0.0202249977103863	0	0.12289924794587	0	0.0368945840270211	0	0.00863974111970047	0	0.472969015574949	0.0237352836420203	0.0755782377393329	0	0.267481798745657	1.01475501192726
TCGA-UF-A7JH-01	0.0010928066638085	0	0	0.0690378054076923	0	0.0448392901916346	0	0.188285983084371	0	0.00620973062408832	0	0.0541622748903042	0.00228364971631869	0.196070805585658	0.139529040002373	0.108804485105193	0.0375770972752307	0	0	0.129872180239774	0.0222348512135531	0	0	0.317039724334652	0.961615796234518
TCGA-RS-A6TO-01	0	0	0	0.131485253887346	0	0.00257099269225829	0.244169622190501	0.00661847484977046	0	0.0144672858470852	0	0.0123069737561155	0	0.220601128740197	0.146413696469034	0.157006035614441	0	0	0	0.0643605359532519	0	0	0	0.608536444205151	0.800511284272155
TCGA-CR-7373-01	0.00698639134373787	0	0.00400789406792796	0.0783053960709107	0	0.0573592734161088	0.179114522372215	0.0262684960550548	0	0	0.0614576190499213	0.0289832278052316	0	0.178238637609621	0.131139598993594	0.0998181423207946	0.000556045866122493	0.00273920393835058	0	0.145025551090409	0	0	0	0.426858138058291	0.904332923401695
TCGA-F7-A622-01	0	0	0.144091622991274	0	0.00228914981640271	0.0445311610077766	0	0.0124787469686429	0	0	0	0.0947969723683624	0	0.0621006770927743	0.0985067942665785	0.0925631685981294	0	0.026267366431265	0	0.407938581119131	0	0.0144357593396639	0.26	0.0821168854563456	1.09403324414183
TCGA-D6-A4Z9-01	0	0	0	0.0225542911775226	0.0179824702414137	0.223865726037947	0	0	0	0	0	0.114302537565056	0.00986240881225809	0.12611281527495	0.0649956574275317	0.0793889869962566	0.0101005018862957	0.0103703035465102	0	0.320464301034259	0	0	0	0.312940965092452	0.969568025760238
TCGA-D6-6825-01	0.0241800367150714	0	0	0.0535627554229207	0	0.091816882519801	0.0984511657341938	0.122863694811325	0.0081074325634332	0.032580782975245	0	0.023286146976529	0	0.154731420464128	0.100193232459525	0.160675008444594	0.0363480030706116	0.0249810421238538	0	0.0435251989382528	0	0.0246971967805161	0	0.422274351113482	0.905445728212283
TCGA-CV-6940-01	0	0	0.112668952283465	0	0	0.1931253175431	0	0.0356335238460641	0	0.0105639021330276	0.0354588976226886	0.023019925007389	0	0.261658694743137	0.0396090062224456	0.0813664181931431	0.0972647043499016	0	0	0.109630658055638	0	0	0	0.298236514460013	0.965470197824471
TCGA-D6-6824-01	0.00263627255452327	0	0.00369241748840041	0.0836476274423966	0	0.099863330760968	0.0413900708329528	0.00866938356320856	0.0124134445815011	0.034362256700543	0.0177477891856543	0	0.0172362917632888	0.124941215048596	0.133556365031522	0.168744579478515	0	0	0	0.207296577805515	0	0.0438023777624159	0	0.684697040429234	0.755306906349469
TCGA-UF-A7JS-01	0	0.0608967157338631	0	0.190599511857748	0	0.0465159120019911	0.068934320219202	0	0.0324927715421261	0	0.0552766810682438	0.0638224853871862	0.00932853430115512	0.179803113293208	0.0193403082528684	0.142345104719179	0	0.0222430922660716	0	0.106780765246526	0	0.00162068411063182	0	0.385254942894997	0.924817978139734
TCGA-CQ-6219-01	0.00645700948059736	0	0	0.201402184256145	0	0	0.153902893204163	0.0762914693379854	0	0.0523891995795294	0	0.0126492964940925	0	0.0804882600185153	0.161697964511758	0.111872121227813	0.0628181379942259	0	0.0649721766319426	0.0120679803952135	0	0.00299130686801837	0	0.463576816014778	0.885013169240296
TCGA-MZ-A7D7-01	0.00448929863326446	0	0.0704944178451869	0	0.0317655030936011	0.107236579386974	0	0.00866304573299114	0	0	0	0.0467997602851085	0.0144247664852856	0	0.0335831646397582	0	0.109995757910824	0.0010440050447601	0	0.519640417904721	0.0518632830375251	0	0.01	0.191773700910963	1.05720426838579
TCGA-D6-6823-01	0	0	0.0650201021864815	0	0.00163401661782518	0.0644484720255114	0.01957674020519	0	0.0209289107937317	0	0.0463787996263393	0	0	0.180607245437652	0.103877698026777	0.0540224407638359	0	0.032776372281257	0	0.302477049108688	0.0006074302909086	0.107644722635803	0	0.308621541658649	0.975536780385343
TCGA-BB-A5HY-01	0	0.0238330644190293	0.0153418704145811	0.0261499859107993	0	0.18271287690896	0	0	0	0	0.0214134911086415	0	0	0.0248661124707937	0.0128227372432757	0	0	0.0608845589163856	0	0.595012334273139	0.02651187990099	0.0104510884334047	0.0600000000000001	0.140115885022581	1.12061097107476
TCGA-CR-6491-01	0	0	0.0672755631819184	0.146129443264775	0	0.0232770385169982	0.0547046116905443	0	0.0204880578016015	0.0307815969623463	0	0.0174358685408491	0	0.0594524047190869	0.0587242474356832	0.0177150786133517	0.034730067090204	0.0151446115128769	0	0.454141410669764	0	0	0.02	0.174686873241723	1.05374162180295
TCGA-UF-A71D-01	0	0.0197385681810195	0.185538850246848	0.126948345563402	0	0.020445001080378	0.106619614672498	0.0324704000057574	0.0301480091453236	0	0.0131948002545921	0	0	0.0761034018811854	0.041054460278573	0.0700351107355441	0.00838882076938449	0.0446271979900347	0	0.20102476938698	0.0211558279918175	0.00250682181666262	0.55	0.0373844669401429	1.05185322129729
TCGA-CV-A6JU-01	0.00876786177342552	0	0	0.0369834258504142	0	0	0	0	0.146365703136875	0	0.117992933428444	0	0	0.152482128803289	0.0851417856688093	0.330515871857912	0.0713683797403642	0	0.0491516818155668	0	0.000440350930852313	0.000789876994046782	0	0.280291864068125	0.98157421056518
TCGA-CV-A45X-01	0	0	0	0	0	0.019702886786994	0	0.0270119856326066	0.0424829584262158	0.0213603732597823	0	0.000540306924780815	0	0.395512810902527	0.0247396936534005	0	0.0587078387078835	0	0	0.399278906536314	0.0106622391694947	0	0.01	0.22458170598329	1.07279449796513
TCGA-CV-7407-01	0	0	0	0.0739561080786496	0	0.097735648931012	0.116288811811343	0.0427076095615464	0.0534640241250305	0.00849620599137675	0	0.0791213106174533	0.0668299046611082	0	0.131629404640397	0.13275393867747	0.16184610750317	0	0.00577608106123755	0.029394844340205	0	0	0	0.32116439589715	0.952582765502766
TCGA-CV-5435-01	0	0	0.0549678934487866	0	0	0.304415032634569	0	0	0	0	0.0102014402164756	0.0741027860110635	0	0.285874940120126	0.0672016690850316	0.0842914108634006	0.00173596592834376	0	0.0938131835689764	0.0233956781232271	0	0	0	0.445180412250731	0.894944228973715
TCGA-CV-A6K1-01	0	0	0	0.218382451979455	0	0.0131267503847784	0.0873566313965097	0.0248727303107546	0	0	0.0307782708547433	0.0784892427932044	0.00648412673138505	0.0750344507951887	0.0922513954515392	0.144543350770971	0.00185577494255831	0.0260028802798279	0	0.194847365280146	0	0.0059745780289389	0	0.30861022300789	0.964551404678223
TCGA-IQ-A61H-01	0.0118882505531577	0	0.0875008990271504	0.0149265970718604	0	0.0439548256352771	0	0.069957862159068	0	0.000514531785542885	0	0.0565854056737197	0	0.336526848575962	0.241896122865952	0.0525655222405676	0.0605044935463221	0	0.0157232641897045	0	0.0074553766757162	0	0	0.494766174087316	0.875765555721897
TCGA-CV-6951-01	0	0	0.200603167111302	0.00745585325969373	0	0.0441646837503572	0	0.0772206682451132	0	0	0	0.068190931209381	0	0.0642243262132664	0.0254628051942576	0.0867082500071313	0.106373839429386	0.0093948819659476	0.310200593614164	0	0	0	0.04	0.149675481563578	1.0199761578991
TCGA-CN-4733-01	0.00111627501565696	0	0.0865860056288282	0.151912331069047	0	0.111850398956747	0.0646133095815868	0.0643751831434927	0.0367833751507114	0.0703188776313424	0.0124251247247038	0	0	0.0643677827446723	0.118707968004372	0.083632362264159	0.0296361786821626	0.0227552603232422	0.0084851643320624	0.0687134680862824	0	0.00372093466093148	0	0.465349564330667	0.884340362438497
TCGA-CV-7263-01	0.0190428672391521	0	0.0392980434795976	0.0345395637509969	0	0.0539516671116531	0	0.0149519965354795	0.0593563501049992	0.0335893225668643	0	0.0150044104591145	0	0.407951160366889	0.103753789623556	0.123392812731808	0.0162539216833878	0	0.0338035454313929	0.0424402176462062	0	0.00267033126890331	0	0.759973683093732	0.676253041360783
TCGA-CN-4722-01	0	0.00335771560182499	0.135103775036141	0.0953041885229794	0	0.148842917106525	0	0.0243120726066273	0.0752852725540755	0.0641062270540415	0	0	0.016728035433648	0.020093575420131	0.0303573016938658	0.16733248257305	0.0504237706436669	0.00775968165495792	0	0.136950111716053	0	0.0240428723824133	0.22	0.0904009601534076	1.03606561859126
TCGA-F7-A61W-01	0	0	0	0	0.0670520115273565	0.205430819925615	0	0	0	0	0	0.095874520011266	0.00299943521484743	0.204121873171496	0.0396275948051066	0.0392693827293389	0.119159285887724	0.0771242965827974	0	0.149340780144451	0	0	0.02	0.161954131917027	1.03252210938848
TCGA-CV-7440-01	0	0	0.0105933880170276	0.00941352361025847	0	0.0686129940554299	0	0.00421020937218421	0.0390016569251554	0.0177216676059847	0	0.0115432823732124	0	0.158300681811864	0.0451521304536351	0.0214076589879716	0	0.0203829201393136	0	0.579425701113467	0.00915322666506919	0.00508095886942667	0	0.447984638091277	0.925375461614247
TCGA-F7-A620-01	0.0310856811441443	0	0.0447676794295489	0.133524547352965	0	0	0.187739623474452	0.0189492701874407	0	0	0.00882776855625329	0.094867539801096	0.0057867532792523	0.0236757062690545	0.245586872691372	0.0406558541255735	0.011540691511829	0.0155603003694847	0	0.137431711807535	0	0	0	0.469126614240357	0.887867722749561
TCGA-QK-A8Z9-01	0	0	0.00556110828495691	0.0717935841311366	0	0.0935311237380589	0.0312559814669829	0.0679465195664941	0.0288308314588743	0.0379615385133685	0	0.04978151265507	0	0.132995210356637	0.0939919907575578	0.170731745425379	0.160514400680642	0	0.0488822193741466	0	0.0054563130511329	0.00076592053956273	0	0.429579672154719	0.901878332388034
TCGA-CV-5430-01	0.0126844100362191	0	0.0320397404980823	0.084715280798582	0	0.0461366624269542	0.0457666723212311	0.0686984086022962	0.0709270003485541	0.0107051406985898	0	0.0614546637580855	0.00260637727983144	0.077163810938732	0.199504785064783	0.0885446423416606	0.123412766499608	0.0265610578554136	0.0490785805313766	0	0	0	0	0.483741293059252	0.874586717583343
TCGA-CN-6992-01	0.016420873336529	0	0.0618924786842142	0.0699833956674373	0	0.0694855062935881	0	0.00308373779962127	0.106659914969814	0	0.0126075290069212	0.00925091145395737	0	0.326465909677993	0.0622545231392721	0.204380016906278	0.0168202218265551	0	0	0.0214753559257762	0.019219625312043	0	0	0.435154015425923	0.903292550002815
TCGA-BB-A6UO-01	0	0	0	0.0189852669671708	0	0.141927626840607	0	0	0	0	0	0.0859498118805141	0	0.203583871579333	0.0379106176971782	0.0920886791472551	0	0	0	0.419554125887942	0	0	0	0.398118392675944	0.937066944446093
TCGA-CV-7248-01	0.00936088631249702	0.0374630963138125	0.124359524835012	0.100146905843136	0	0	0.071539515804248	0.0485672819830285	0.0210397330578907	0.084662876174955	0	0.0461734474393538	0	0.250846113218864	0.0596526065742888	0.113580198233689	0	0	0.0269387111719581	0.00566910303726738	0	0	0	0.536812705195794	0.849019427227841
TCGA-CR-5250-01	0.0154792476228569	0.00649128134773881	0	0.0846996087005423	0	0.068383630934555	0.0224898991058765	0.0534705005050269	0.149348120689965	0	0.0712658577369601	0	0	0.311351651998261	0.100173546251085	0	0	0	0	0.116846655107133	0	0	0	0.433200802904506	0.902968494756489
TCGA-CV-7413-01	0	0	0	0.0396200762311507	0	0.132779988188948	0	0.0490501107971806	0.0349975690015779	0.0101598350419079	0	0.0735213014591798	0	0.167167521800354	0.107779970053721	0.113759990493151	0.123851372392678	0.00111658387246417	0	0.136205993036278	0	0.00998968763140777	0	0.42706462135075	0.903774565123952
TCGA-CQ-5326-01	0	0	0	0	0	0.0245077179222923	0	0.00166691460741211	0.0131535802660458	0	0.014709949499532	0	0	0.210214301857042	0.022370326590422	0.0304086283937781	0	0.0140857557850306	0	0.640185794182099	0	0.0286970308963464	0	0.476711555573241	0.92771319685014
TCGA-BA-A6D8-01	0	0.00511979804471629	0.0285209464723963	0.00898317915458878	0	0.0587497070940905	0	0.075084851074838	0.0346301515059631	0.0222170252960423	0.0144914847164696	0	0.0632988672238211	0.261930611786012	0	0.130154621166796	0	0.0150098792059132	0	0.281808877258352	0	0	0	0.657401779086365	0.763029284196888
TCGA-F7-A50J-01	0	0	0	0.121671823485223	0	0.0658467573461845	0.00752604329509083	0.0278025411264313	0	0.0210322084965837	0	0.0517892514528337	0	0.111623493368456	0.106372746431876	0.0284666198868467	0.0400125575341358	0.0359691750278768	0	0.381886782548462	0	0	0	0.307681668771449	0.980444098630956
TCGA-CV-7415-01	0.0117992063806699	0	0	0.167811514808915	0	0	0.127517978699675	0.0349707583753783	0	0	0.0212328159358237	0.0321401413281495	0	0.272606454929433	0.197380859360185	0.0831811652239412	0.0339566961362949	0	0.0174024088215345	0	0	0	0	0.551553494648195	0.833360497399319
TCGA-BA-6868-01	0.00789922858193228	0	0.00109057617925138	0.00749598489800867	0.0276354569213362	0.095148044057281	0	0	0	0.0073754227272649	0	0.0332202905771229	0	0.285484221133502	0.0237388341150398	0	0	0.0520902592860955	0	0.4488481114186	0	0.00997357010456514	0	0.586259177552112	0.810964134958079
TCGA-CN-A641-01	0	0	0.129442735962118	0	0.0361682663976158	0.0725047368461539	0	0.0551407361868152	0	0.00235097424285778	0	0	0	0.0544474937129285	0.0361648655785184	0.0559087867200281	0.0959381314180622	0.0143600011501779	0	0.404801273672268	0.0157802874061108	0.0269917107063447	0.23	0.0897302713658424	1.07594610364896
TCGA-CV-5432-01	0.0256376312059012	0	0.181504077205151	0.124772596667679	0	0.0141647686660255	0.0625567635393397	0.042894624246058	0	0	0	0.0211975520535464	0.00162186769722635	0.057426331712085	0.0775967785840191	0.0862104933143039	0.131835228549277	0	0	0.172581286559388	0	0	0.15	0.112038843679692	1.02408671539905
TCGA-CV-A45R-01	0.0128458626668963	0	0	0.0716920637395374	0	0	0.021099683308277	0.100822931033205	0.0866750318161951	0.0367647784203706	0.00823778200751519	0.00407783444715022	0	0.255341940098013	0.164142855560645	0.131350054178865	0.00398117952974828	0.0160203814460625	0.0457418633792838	0.038180025732726	0	0.00302573263550904	0	0.411143485856623	0.916817206045782
TCGA-CV-7250-01	0	0	0.0210251127075043	0.0695761089039228	0	0.0300608524093725	0.00409541627770641	0.029790041478251	0.0147567273926551	0	0.0172612253733074	0.00902866697491579	0	0.151120744332331	0.0587105882580594	0.0620235560021291	0	0.0158437699846561	0	0.509220746984301	0	0.0074864429208877	0.0600000000000001	0.139567023958742	1.10464188459846
TCGA-CR-7402-01	0	0	0.23408296608903	0.0785070743781713	0	0.0759937570838807	0.162521531225602	0.00697086693447446	0	0.0322245432833741	0.0287988937755742	0	0	0.126586014992185	0.0514254453047306	0.0216996374100725	0.0534955605658797	0.0185043160224023	0.0392338562799549	0.0582284043991095	0	0.0117271322555587	0.02	0.162872125430483	1.00256838407932
TCGA-CV-A463-01	0	0	0.0850978920286013	0.274009972389043	0	0	0.0717778143881883	0.0351386292727224	0	0.07285027750881	0	0.0400429727232856	0	0.00816078352048413	0.100284132485029	0	0.0845632755974721	0.00123696017166277	0	0.1808497616477	0.0459875282670011	0	0.23	0.090004676052556	1.06022755997906
TCGA-HD-7832-01	0	0	0.0605585899597109	0.111979335340254	0	0.046263906983727	0.12663450656282	0.0239254456653506	0	0	0.0631313717983203	0.00992447205810032	0	0.218867222266898	0.0977314430377504	0.137398592199491	0	0.0568512738906897	0	0.0467338402368864	0	0	0	0.309373153553498	0.961885540770779
TCGA-CV-6936-01	0	0	0.0717450231246827	0.245153225490731	0	0	0.12915844388218	0.0656635661382385	0	0.0317392699679335	0	0.0225711519520356	0	0.0476183803831438	0.171511857208295	0.0551688341534828	0.0120763036924072	0.00113860817123466	0	0.146455335835635	0	0	0	0.373644276523584	0.932998541446152
TCGA-H7-A6C4-01	0.0138802545053302	0	0.0785135007398229	0.0618983792427382	0	0.0763684394800243	0.0260494343664213	0	0	0	0.00336033452703761	0	0	0.037935798630443	0.0578647625085317	0.0548564304855875	0.0824637779999239	0.0641795567879326	0	0.435665645734188	0	0.00696368499201873	0	0.277935983810279	0.993044366440575
TCGA-CN-4727-01	0	0	0.1028038289838	0	0.00685936228999069	0.136663075141333	0	0	0	0.00751635917652972	0.0321161852186758	0	0	0.0146737415788818	0	0.0107813724867664	0	0.07345853085635	0	0.492842740573512	0.0273768537563459	0.0949079499378145	0.02	0.167553825180062	1.06684218969766
