	Tumor_C3L-00977	Tumor_C3L-00987	Tumor_C3L-00994	Tumor_C3L-00995	Tumor_C3L-00997	Tumor_C3L-00999	Tumor_C3L-01138	Tumor_C3L-01237	Tumor_C3L-02617	Tumor_C3L-02621	Tumor_C3L-02651	Tumor_C3L-03378	Tumor_C3L-04025	Tumor_C3L-04354	Tumor_C3L-04791	Tumor_C3L-04844	Tumor_C3L-04849	Tumor_C3N-00204	Tumor_C3N-00295	Tumor_C3N-00297	Tumor_C3N-00299	Tumor_C3N-00306	Tumor_C3N-00307	Tumor_C3N-00498	Tumor_C3N-00519	Tumor_C3N-00822	Tumor_C3N-00825	Tumor_C3N-00828	Tumor_C3N-00829	Tumor_C3N-00846	Tumor_C3N-00857	Tumor_C3N-00871	Tumor_C3N-01337	Tumor_C3N-01338	Tumor_C3N-01339	Tumor_C3N-01340	Tumor_C3N-01620	Tumor_C3N-01645	Tumor_C3N-01752	Tumor_C3N-01754	Tumor_C3N-01755	Tumor_C3N-01756	Tumor_C3N-01757	Tumor_C3N-01758	Tumor_C3N-01858	Tumor_C3N-01859	Tumor_C3N-01943	Tumor_C3N-01944	Tumor_C3N-01945	Tumor_C3N-01946	Tumor_C3N-01947	Tumor_C3N-01948	Tumor_C3N-02275	Tumor_C3N-02279	Tumor_C3N-02333	Tumor_C3N-02693	Tumor_C3N-02694	Tumor_C3N-02695	Tumor_C3N-02700	Tumor_C3N-02713	Tumor_C3N-02714	Tumor_C3N-02716	Tumor_C3N-02727	Tumor_C3N-02730	Tumor_C3N-02925	Tumor_C3N-03008	Tumor_C3N-03009	Tumor_C3N-03011	Tumor_C3N-03012	Tumor_C3N-03013	Tumor_C3N-03015	Tumor_C3N-03027	Tumor_C3N-03028	Tumor_C3N-03042	Tumor_C3N-03045	Tumor_C3N-03226	Tumor_C3N-03433	Tumor_C3N-03456	Tumor_C3N-03457	Tumor_C3N-03458	Tumor_C3N-03487	Tumor_C3N-03488	Tumor_C3N-03490	Tumor_C3N-03612	Tumor_C3N-03619	Tumor_C3N-03620	Tumor_C3N-03664	Tumor_C3N-03781	Tumor_C3N-03782	Tumor_C3N-03783	Tumor_C3N-03785	Tumor_C3N-03837	Tumor_C3N-03841	Tumor_C3N-03849	Tumor_C3N-03876	Tumor_C3N-03878	Tumor_C3N-03888	Tumor_C3N-03889	Tumor_C3N-03928	Tumor_C3N-03933	Tumor_C3N-04152	Tumor_C3N-04273	Tumor_C3N-04275	Tumor_C3N-04276	Tumor_C3N-04277	Tumor_C3N-04278	Tumor_C3N-04279	Tumor_C3N-04280	Tumor_C3N-04611
ZNF302	-2.15562601052497	0.0469208236299081	-1.25635443131097	-1.69994064822236	-1.53100406675361	-1.5106602583503	-2.05451614384121	-1.49112726561074	-0.540035391815997	-1.21514997504079	-1.85798666623381	-1.02256482034126	-1.13033989840401	-0.542040318622106	-1.95912878425568	-1.60978339208816	-2.19050090662004	-0.139575860191161	-1.530165026382	-2.13259754374596	-2.21388802081781	-1.68225427747629	-1.31851722894756	-0.771649640859979	-1.0244057562019	-0.913636988512607	-1.54584156291746	-1.39098642394644	-1.52789316162776	-1.22534350359575	-1.49165841697247	-1.28280175714865	-2.1322502634402	-1.77030477744397	-0.597653315895979	-1.49328913907101	-1.94555839092333	-1.92754468693054	-1.77083260518545	-2.01121010447357	-0.596223940949145	-0.451961611654828	-2.04372734303763	-2.01038109301648	-1.22581316452222	-0.731735378734878	-1.12679878359645	-1.77220778218312	-0.741665747085418	-1.80071188091336	-1.4024725702467	-2.18975874682999	-1.73421230803856	-2.02335849708711	-1.81644693333428	-1.31028969791348	-1.17656639554482	-2.25205701279206	-2.24432716815121	0.106682253985105	-1.80141106744466	-2.03328860721208	-1.77574330480949	-1.55562732320993	-2.3759066780602	-1.83925811669581	-0.186917654576906	-0.771261684204054	-1.17964039815878	-1.59420562350965	-2.0442439517876	-1.23712715372765	-2.40170139362694	-1.89517853696523	-1.74241053848506	-2.08150113423232	-1.31234869337759	-1.25240813567646	-1.00069821119904	-1.97550064346486	-2.13811847970015	-1.91229163474842	-0.96229816442665	-0.265893315842953	-1.52027632154459	-1.11685521245307	-2.06609704328211	-1.59136125583849	-1.55905609851904	-2.01138859880265	-0.349410604228495	-2.48744329192339	-0.8189240194003	-1.81212178369172	-1.55430324197911	-1.08020061311949	-1.81129759610234	-1.93609912031921	-2.10616946131045	-2.27343329820534	-1.39695761513287	0.316368423535161	-2.20671243468177	0.194259049598023	-1.66866093995347	-0.737771308250261	-1.63039376615181	-2.07964766983833	-0.867663768369532
ZNF304	-0.81978883957534	-1.07245863106952	-0.862652722372764	-1.60512778110031	-1.40295329171481	-0.924379778325153	-1.80976777896177	-2.38484487284774	-0.787117468958089	-1.21348890994722	-2.55524734380379	-1.84230759314836	-1.34926777927447	-0.105577379493516	-1.71470654001672	-0.938546995224093	-1.24146791110799	-0.727468843434896	-2.79063797934914	-1.2468430515055	-1.10450570494281	-3.23447323368145	-1.8752086051369	-2.59330621934655	-2.29161874240648	-0.900930046951144	-0.780803091881551	-1.17917280257447	-3.65002471815884	-1.64594525971822	-0.714684580023795	-0.271827863344094	-1.3793700674623	-0.982428443239749	-3.50429598260055	-0.801646313671046	-1.58584404736944	-1.33997883921724	-1.359831190708	-0.972848956713399	-1.94940715714822	-1.9976128064841	-1.4185901123024	-0.963881792809015	-1.6871687101178	-0.877318856322296	0.459860282529329	-0.614082926723055	-0.92800287938202	-0.92354787628924	-1.43647556556272	-0.581551431995913	-1.06213764450781	-0.64757274656638	-1.51936060687078	-2.2043174965059	-0.374116239075938	-1.81822342159204	-0.89726550529105	-1.37364927640366	-0.982433499618606	-1.55219479735015	-1.56763209991635	-0.142271045712642	-0.687809688643266	-0.715173482229629	-1.34911620559004	-0.913605095338328	-1.52598695246392	-1.00992669749903	-1.06448812056248	-0.424536759827154	-0.417105610923337	-1.98027153219445	-0.127067173558719	-0.545061007242296	-0.768457532637032	-2.28682639105299	-2.19615628421956	-1.05747514811225	-0.936430212485264	-0.729610290661566	-1.54121443801633	1.40092600560515	-0.684952139472744	-1.12895700476296	-2.3709667915821	-1.6957234993593	-0.727505046908932	-1.08277994187832	-0.0271178273267619	-0.45031313078458	-0.645198889971262	-1.35474873711976	-0.297618980375107	-2.08688261159683	-0.599563263341261	-0.973532309984318	-0.781524883044472	-0.73310126286307	-0.252991837791407	-2.55865153569214	-2.01612851312232	-0.692597771613972	-0.401916692218332	-2.21388176013745	-1.12976608406402	-0.601534694439529	-0.623276896840327
ZNF311	0.520350896040945	-1.90763681769123	1.81912167025036	0.132443414223071	-0.289370440004602	1.53110728793719	1.47828017919034	-0.332335523434113	-1.24062117354245	-0.631366453954904	1.83777724942528	-1.27931562074886	-1.49413262318	1.27473428160354	1.10261476781331	0.846182544754007	0.644942346848457	0.976168632091096	0.243803956322958	0.835216730147435	0.926482233618342	0.42949770563854	-0.0276932490720655	-0.799069318374147	-1.37010496123961	2.14139519848432	2.05329287214726	0.0832781766196545	2.09109902735239	0.447474591900813	0.923732623925592	1.50605227647731	0.483198465498254	0.545350490869727	0.476325951906269	1.52972374371251	1.08316703311454	1.95345087461703	0.671910760750398	0.61687700367986	-1.9190374510573	-1.170705959777	0.681278719619675	0.143785776275703	1.33817557760969	-1.43384475688621	1.17718934234516	1.48363648417004	0.285152470310573	1.11798192030149	1.40971431313639	1.13636052255158	1.53464861055285	0.715502708625393	0.837661216720044	3.35758819405895	1.78243085389009	0.597360582239736	1.01272561361441	0.67694509487823	1.31479721213632	1.61690053811438	1.05754617026516	0.995570349988179	0.332825603737107	1.17689253241848	1.56320307602868	-1.49653030653613	1.44822921046351	0.500553432822764	1.10855754456269	0.124416389506803	0.631820258134175	0.139200289552194	0.792632681218178	0.936563623147217	0.735968978221951	0.751621893958101	-1.54100977931908	0.772980326918991	1.12088088615612	0.34142192167736	-1.35783048524467	-2.80873514409206	0.877900574043464	1.04345556079121	0.382702444679605	1.43574341962631	0.331270805646643	-0.533545166568387	-0.228020661200749	0.960801345938462	1.15248980627369	1.15727848988622	1.45756976227653	1.16896540392177	2.03200729487424	0.633373078988476	0.78197996610788	0.648075524078874	0.379462676616145	-1.28210886663695	0.491007168906021	-1.04414595519472	1.46926315647533	-1.61361690533635	0.46311318565626	0.703688860379089	2.11583311068451
ZNF316	-0.30061728213837	-0.0495075982397583	-0.200663542598754	0.249920802862213	-0.399015597506669	-0.684521801254409	0.538505635602713	0.215818869340078	0.501479033657837	0.0673215011595903	-0.580315855802731	0.425756826708916	-0.270714485230701	0.311946072567643	0.258839164528665	-0.19400315002182	0.0485577063899074	0.179563354781983	0.319079994946995	0.127486580708903	-0.332885190261508	0.13268806596657	0.24915655175464	0.593876522857725	0.340978981501481	0.481453828837736	-0.604222244921146	1.03410119360449	0.525617747098024	-0.443085780550812	0.338524141997099	-0.111769144571638	0.163123328563039	-0.00466077414142579	-0.0921380100831566	-0.619716956901684	0.17527844847351	-0.241008910707849	0.0127031867412854	0.0923748230734773	0.352868674512691	0.27711136403887	-0.149804767254015	-0.622975460126325	-0.390931399496487	-0.163761374475956	-0.0970376326711267	-0.324635000267474	-0.334328689345339	-0.525054263093767	-0.364467311458802	-0.885865753002145	-0.388302560357586	-0.422780930374463	-0.0995751010400202	0.352564489291797	-0.503911830973536	-0.325972122619854	-0.187137039741422	0.938066587287381	-0.482625231624442	-0.129428346754513	-0.139220120438257	-0.277210294577542	-0.32732245659803	0.121311897213784	-0.207329765729857	0.744446773286233	0.35026077195096	-0.426157185848088	0.112397998902747	0.226532354595076	0.181693481722705	-0.043521671624587	-0.00271768679808822	-0.112781977241943	-0.169206954005766	0.208872296879466	-0.248230417356165	-0.318388723306504	-0.212292973621525	0.18161029465879	0.0739647075212721	0.45859526352406	0.0252217074779525	-0.386761720437352	0.0354949276247326	-0.287151663060676	0.379562167201699	0.0658891631254625	0.450602933317	-0.491586324756702	-0.301934859749147	0.184939329646036	0.0402383084701585	-0.496443090706319	0.090854640243242	-0.198732918235669	-0.149061106173507	-0.460037058303484	0.524039889706237	-0.156849829112509	0.139354148808056	0.120637257384483	-0.107493254634521	0.249280875500023	0.389995967812191	0.133977221992162	-0.610900652195931
ZNF317	1.44360124714623	1.18283010753545	0.915206509315914	1.13951099732899	1.52006629683667	1.25637153920213	1.62780678979218	0.869205010540304	1.49101697465091	1.50723087676547	1.24684926648096	1.39149890651845	0.841027913452029	1.49598511455651	1.56087502977797	1.53057253994851	1.85879540460058	0.592918230754952	1.24982820599274	1.4916199859693	1.5737691440211	1.0217539161219	1.40834611831236	1.43859694095821	0.701313513798688	1.47209487069492	1.38482869746668	1.38154605556333	1.60688036956691	1.47321771091452	1.53992389933294	1.31493626726926	1.59157114209536	1.44900646823502	1.88255756518317	1.44677325790843	1.69563200127234	1.42817779912371	1.67579458686573	1.42797433521953	0.79346122444221	0.678499366723352	1.36733663837538	1.5340474299703	1.14919489577388	2.02648987723646	2.28734767293481	1.4693471606734	1.04391672051282	1.66810690720016	1.20265599800178	1.5049467680132	1.69677804622866	1.57894244206174	1.44868063782332	2.1850603232384	1.38399461148389	1.37005689258952	1.56591394965026	0.303370319629061	1.54419314894228	1.26207941979388	1.26472406469529	1.53485936869628	1.92964332282482	1.63758632128848	1.15681435610532	1.10252300602535	0.734177733881337	1.27856373249347	1.00209991405128	1.50020110498489	1.37247555309526	1.21421988324194	1.25460374776858	1.44947659173579	1.76731001306652	1.48777857019643	0.963761017874358	1.46600893423603	1.66656346422224	1.34728396643615	1.18753402893766	2.44009729299435	0.983006440415525	1.16639309143933	1.33565351462218	1.46523711705793	1.34078486611891	1.49642718406619	1.63145138028252	2.01172809003116	1.53015489708324	1.54949975736211	1.49822887302774	1.31008611483666	1.84991311809192	1.04505375096687	1.55810258229735	1.77408516550075	1.6919454921231	1.82324094767917	1.70084536528767	1.13778327383741	1.54368868277433	1.54030455408901	1.46288347286954	1.34102768555858	1.11529818089189
ZNF318	0.37340323329596	2.85367462730741	1.52950176820437	1.76990461652615	1.74161274989134	0.779666582678225	1.76282200349875	2.72078877111096	4.68999442448066	2.62044416920357	1.47550041251618	3.96349113470519	1.43047462531167	3.55358167233039	1.65164644742767	1.23660857051417	1.18496963151578	3.17545854354676	2.03658141827799	0.86428019486617	0.747216734475249	2.63224876441355	2.32409673773828	4.08075339159895	2.81366699704994	2.36689152961199	1.27136927265261	3.73222209969037	3.42921272161336	1.77497682941602	1.34796286761792	0.810936347888463	2.00501758185826	1.14124775432399	3.03375202460361	1.22434249503935	2.06521549657967	1.57330467650284	1.3934934530223	1.43187480061848	3.05477137905744	3.18944992709433	0.59254858498696	0.688904430166812	1.82247022350591	3.6511526538865	1.29031058363245	1.17715254723198	1.99801818088238	1.45050370337779	1.65399060044964	0.29979800879	1.48533819787827	0.17659501771255	1.32153755566222	3.29946877057487	2.09709842608581	-0.248606644777273	2.22118934362842	4.76891786287073	1.47081719593465	2.10054721010565	2.09841204129707	0.933108579976937	0.995948549826475	0.966101069910835	4.18502944660434	4.19773756812335	1.79284155322656	1.23202439200894	0.760009598727289	2.7552739570854	1.18112455457461	-0.137335272779754	0.636679485907051	0.181560129721216	2.29031197710789	2.73816085367968	2.51773901340633	0.403553175719837	0.944218723925981	1.10462199304654	2.63341543012216	3.13368819572524	1.4301297020963	1.29699713590201	0.62602635497694	1.06264443567311	1.65316967161712	1.08573561223477	3.0758542671163	-0.13204785383299	2.20798814667756	1.92247900268992	1.7328116179036	1.91392410178288	1.72461430400283	0.90324674801557	0.76399993351626	0.370462262487218	1.8070683225053	4.79476020505142	2.48076785154595	3.62934082623357	1.530788634655	3.52208289129075	1.73773479945655	-0.278858839911845	2.23122896124198
ZNF319	3.70475466365065	2.19728200997576	3.47248959672456	4.00889355256072	2.99461691105758	3.14918976386035	3.60689995279818	3.2518627491808	1.50816093357209	2.08090601191709	2.9044430052697	2.16436170237153	2.78459429316607	2.116340725651	3.33596890067271	2.78050725363739	3.65412019303688	0.997551654287872	3.05093841113185	3.83413955047572	3.42736672713127	3.293110861833	3.2951447414784	2.53541396829112	2.19377529077044	3.02006129254166	3.68595596523084	2.13371878842278	3.27181136803625	3.52463265161596	3.30161351869722	3.250018045362	2.75726254280974	3.37411487023972	1.27267360448672	3.20148157669842	3.73931738502078	3.40107358039652	3.24574136310582	3.70699052330864	1.97169099218739	1.65555830067642	3.40596859206165	3.84427007954468	2.51886370059699	1.83094000498414	1.85348661414529	3.64050722817297	2.39780151707788	3.29979829844202	3.75196755941205	3.58107645614123	3.23796577886061	3.63728742026251	3.73804237918035	2.52210493379908	3.47001104646641	3.69073208873341	3.34640183135287	2.04867081628101	3.7670159886206	3.83932327445492	3.87008819145854	3.5522673428999	3.95568933209519	3.88345191625104	1.95815252277747	1.43372262487002	2.81716222289824	2.75539301201715	3.04820986929691	2.59663292462545	3.86033665759573	3.33656324296779	3.01860133365106	3.96689475228378	2.8476640152586	3.1646014587605	2.7410582448659	2.98290533825306	3.75731561623354	3.93887728619425	2.0501381800393	1.26363725271556	2.55552361393764	3.01573393960697	2.9774433747323	3.43016323439683	2.81549631483907	3.9736576471968	1.08593680686289	3.50127686733155	2.29324659526964	3.01510114095645	3.29819406357795	2.58199965918937	2.8983573158732	3.65820899228319	3.91677205945194	4.05954551255644	2.32379153600135	0.364461751091716	3.53787099616409	1.31064951336626	3.19898650066934	2.30939851312873	3.39612699288253	3.3294982703154	2.76743254782748
ZNF32	-1.34586353544161	-0.630992395476751	-0.756288460009318	-1.49394888098596	-1.2498361361247	-0.917533113072462	-1.71321161737499	-1.33333755596507	-1.33957226362437	-1.55875788647937	-1.51992731417061	-1.26763329250366	-1.09645623092755	-0.622859262203027	-1.50261281128504	-1.22243362419063	-1.64594641144913	-0.59420296838783	-1.730704083879	-1.95918505026452	-1.81896448807313	-1.40899449836451	-1.1282339031456	-1.26428220284195	-0.921249473068773	-1.0495582606277	-0.951433331786365	-1.74893534635113	-1.49740715168969	-1.11061618823871	-1.01632751641639	-0.815601281041187	-1.80437252060541	-1.22124350322152	-1.00055140232325	-1.20157258741403	-1.84002485925872	-1.55243415641747	-1.4398906001964	-1.67420934899851	-0.666922546525979	-0.440883544609769	-1.25523544351194	-1.26190445906595	-1.02159091328957	-1.01475385797383	-1.05265772062749	-1.24133563742196	-0.715833333756772	-1.19242926835203	-0.741804091822117	-1.20444707295023	-1.37174171210458	-1.74037281969243	-1.5282564160645	-1.02337524825673	-0.513226685768319	-1.9251237761789	-1.80464962371316	-0.593248074079719	-1.41177006491757	-1.63242673959249	-1.60999199473134	-0.915807503516393	-1.87325357183984	-1.24212513253144	-0.742595442051215	-0.738800559578071	-1.18721189418016	-0.88667072780164	-1.58943220554716	-1.24543835230757	-1.78044229121706	-1.54543467459447	-1.54497531868134	-1.41262821443805	-1.33426326290409	-1.74170355605345	-0.801438826165481	-1.65423028001416	-1.69319338912914	-1.42229639088052	-0.82951615998852	-0.475696723373904	-1.03121106497561	-0.281366169960193	-1.53541059569245	-1.21268654568237	-1.57432007298909	-1.58730618987541	-0.112597886178145	-1.7958134229581	-0.565707040519562	-1.58709090823682	-1.20521122198283	-0.945454162171829	-1.1845483055257	-1.61516047862856	-1.39596705840805	-1.65982251562973	-1.04677513517327	-0.248660697298599	-1.87841638344074	0.164887824207961	-1.1104505983421	-1.13695203616721	-1.65490214460781	-1.92978433977425	-0.865733529027407
ZNF320	-3.90701639458076	-2.15268480198677	-2.39558298131901	-2.47804308454905	-2.62574940130286	-2.47987601781419	-3.30605647946882	-3.38737937767723	-1.85644571324036	-2.88517935235853	-2.78418198512878	-3.1242737718095	-2.50971007085138	-2.38220274313401	-2.35513329758339	-2.53507911105474	-3.82816015852392	-1.83490114327891	-3.99253430449062	-2.99593703209484	-3.00083241850998	-2.59202561848718	-3.20044819724429	-2.34331041887467	-2.56011250779796	-2.54787079905636	-2.4146138462426	-2.46332776199794	-2.40006289312491	-2.15131606607451	-3.20280230922222	-1.78990831093892	-2.30197366606897	-2.88752091551804	-1.11294014347292	-1.72078309551815	-3.44833124132517	-2.97780614036946	-2.73119744804867	-2.39729290126359	-2.5768585762544	-2.4956579627313	-2.51278413805806	-2.77262933584774	-2.00494241711212	-2.5497937507528	-1.7713484050061	-2.12072174565556	-1.94877730881806	-2.48269377454028	-2.11288622239951	-2.45031556508466	-1.87248017977506	-1.85797179143577	-1.80806287662784	-3.02798546410007	-2.15144464656769	-2.36108248196226	-3.17735711513383	-1.19378248228292	-3.59713994694253	-3.75139438170136	-3.18272042718922	-1.98120159978758	-2.85335320883272	-2.31626504561709	-1.56208394449236	-1.57582199606326	-2.74663373420828	-1.80099055735649	-2.58656305229253	-2.10333351733246	-3.31020806074123	-1.90335088403398	-2.00310991019397	-2.30759811848309	-2.89225986476966	-2.52937709118303	-2.49659975533296	-2.2593998948091	-2.51789447822789	-2.50930030137402	-1.46549454423729	-0.732045387057223	-2.90022868470554	-2.75365862124696	-2.39220250716631	-2.79496293788039	-2.36089174634249	-3.3060801703988	-1.46130524212483	-2.06743299960563	-1.87039779541702	-2.26337162365974	-2.02463873158032	-2.27376626624767	-2.42819937630886	-1.80927730493774	-2.72518224190454	-2.68554278997199	-2.20786769599446	-2.07604481674392	-2.25711683293531	-2.40146374653259	-3.43601358045789	-1.94473635547276	-2.6736336423631	-2.69367342647448	-1.77186166916986
ZNF322	-0.812232580547224	1.56501199431475	-0.214505714364657	-1.15683604780614	-1.00158793183211	-0.207799522118199	-1.02259130872165	-1.02858669201336	2.22777279425811	1.06322418257751	-0.903960401602003	1.77758774736981	-0.79278853033306	1.35944369025524	-0.363093178337568	-0.915822628689169	-0.993085495426906	2.17341005882941	-0.796709752665428	-1.25903504466691	-1.10927197604405	-0.718483918457404	-0.734994400074871	0.858366274090757	0.855366235431559	0.108249492539326	-0.220179974929308	-0.669638680569893	-0.293202867392119	-0.435549800240354	-0.380565386204554	-0.458512069758207	-0.852362724842994	-1.0299856179891	0.195718926995933	-0.299446552315434	-0.764913993173646	-0.42208912574375	-1.27053179046559	-1.03246774537177	1.69291811876541	1.61195627301696	-1.07161492632246	-0.504342422046045	0.433904296623882	1.80561350026944	0.251044481396967	-0.69147916618694	1.69764666964867	-0.246319593410391	-0.0380236191298177	-0.467660797275525	-0.483671543483688	-1.05560755948989	-0.90516891461475	-0.242874702385385	0.21496320270704	-1.63527731618976	-1.07480565410558	0.25178927644484	-0.585791304827049	-0.887928392864438	-0.741915649068073	-0.021893542381903	-1.03448785891892	-0.738712203812107	1.51654962260883	0.208912056945556	-0.927501104821901	0.565761038833403	-0.803723210571561	-0.702221017175316	-0.91452413001992	-1.05510244374507	-1.1578603612142	-0.917788260614016	-0.677150570586377	-0.834704098776611	1.14019754816581	-1.00060446427342	-1.35619019826404	-1.0007434554344	2.09909319655763	0.181363956227155	-0.795015300473596	0.255531921069678	-1.76158480853848	-1.31453969508661	-1.11301416468779	-0.701982514522696	2.06120701258077	-1.25212320528458	0.456439109430658	-1.11166061495214	-0.785876508290134	0.952042485738885	-0.404411720753726	-1.06307857347473	-1.34505436359605	-1.14125664485841	1.07750335179711	2.3276928730938	-1.24274717115243	1.70972253417725	-0.0567483506893049	0.465382478261979	-1.51660647813365	-1.75839210450623	0.526290922094935
ZNF324	-0.285683131439887	-0.656978292181936	-0.974128314968914	-0.491164551715421	-0.479618100065981	-0.896855792176486	0.277192406442822	-0.396741867738879	-0.0950382809814054	0.171131412131264	-0.993980424786479	-0.140812240679975	-0.549135031569013	-0.308069043383458	-0.164001168278435	-0.0853666096246706	-0.165600032217025	0.364969203550902	-0.340064815510876	-0.365778651450812	-0.278754397175384	-0.736436532243867	-0.455753315400719	-0.330070834649154	-0.45455287248686	0.0559495127374531	-0.854413429437147	0.3738122851797	-0.154560965260721	-0.837888176087886	0.0252251905547448	-0.422257816763763	-0.200657207590006	-0.0146496561651649	-0.821591326744156	-0.699079271074774	-0.607670630040237	-0.59051464612073	-0.13394196892963	-0.0674108342713985	-0.765611615268592	-0.628083628543788	-0.142737597671218	-0.963577676967146	-0.593724411111171	-0.512170870872045	0.241962337173316	-0.804983569511381	-0.664871596764326	-0.678065654880347	-0.972124959561011	-0.834347656625608	-0.552875749029114	-0.200592993206543	-0.345926032376589	0.0117802566792388	-1.09699811578094	0.0324264964701474	-0.304522694323248	0.0778138780317222	-0.899069507002181	-0.417731618665499	-0.72293580214446	-0.572586475278179	-0.287538584876399	-0.150930119338533	-0.759262639322681	-0.151702321530166	0.033403115383498	-0.539083006403396	0.00296186235044221	0.45093462341915	-0.0131855725068079	0.0716684331717195	0.0674371222987452	-0.210520670485306	-0.249932696278055	-0.32503799429875	-0.747530575892852	-0.0777600469115319	-0.262548507250161	0.045822334955081	-0.702918652109958	0.412355130257419	0.273130442073329	-0.667400805134422	-0.0803179226091497	-0.622350451860403	0.532758087930532	0.0379585414257734	0.186709576792849	-0.0450482581789028	-0.38824571728215	0.0206696849798231	0.0894521295545097	-0.847699998546875	0.176761847790302	-0.353640097439612	-0.287083828913169	-0.509332683633138	0.437200453897389	-0.715293289608546	-0.322529504602237	-1.07732217323802	-0.433319836593424	-0.341977743156842	0.164277304582227	0.49657074903046	-0.932642286845473
